lagoslakeid,lake_nhdid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
129683,131841454,0.73,1.235,0.73,3,1,2,3,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509510
123791,131844516,NA,1.492,1.492,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509814
59588,133099114,NA,28.76,4.484,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15489540
23071,133099139,NA,28.181,4.484,0,1,1,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15489552
92799,131844377,2.947,2.913,2.913,1,1,2,2,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509810
134882,133098755,NA,2.688,2.688,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15489410
6434,132859654,NA,93.245,10.531,0,1,0,1,29,736,162.652,51.934,71.258,32371,3,NA,NA,0,N,N,126,15476527
30339,132437639,NA,4.636,4.636,0,1,1,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509754
69884,132859045,NA,100.427,4.339,0,1,1,1,29,736,162.652,51.934,78.44,32371,3,NA,NA,0,N,N,126,15476437
140993,132858934,NA,85.518,3.059,0,1,0,1,29,736,162.652,51.934,63.531,32371,3,NA,NA,0,N,N,126,15476409
36578,131844903,NA,0.496,0.496,0,1,1,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509908
125927,131845275,NA,1.061,1.061,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509972
13607,131841041,NA,2.234,2.234,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15508346
99952,131841417,NA,15.436,6.038,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509550
73980,131841136,0.768,4.611,0.768,1,1,2,4,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15509484
72888,132437583,0.417,4.297,0.417,1,1,1,2,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15468553
47083,131845584,NA,NA,13.691,0,0,0,1,29,736,162.652,51.934,70.458,33366,14,NA,NA,0,N,N,126,15510028
78197,131845039,NA,NA,11.925,0,0,0,1,29,736,162.652,51.934,75.526,33366,14,NA,NA,0,N,N,126,15509970
41980,132434857,NA,0.978,0.978,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15466125
89753,132434735,0.978,0.233,0.233,2,1,3,2,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15466085
53431,132437276,3.531,5.908,3.371,1,1,1,2,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15468409
36581,135270625,NA,NA,33.68,0,0,2,1,207,83,95.804,29.386,NA,NA,0,NA,NA,0,N,N,8,15454512
66809,132435660,NA,0.104,0.104,0,1,1,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15466357
79274,132435310,0.432,0.586,0.432,2,1,2,2,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15466305
37655,135271518,0.793,1.883,0.793,2,1,2,3,207,83,95.804,29.386,NA,NA,0,NA,NA,0,N,N,8,22303097
97970,129690940,NA,0.595,0.595,0,1,0,1,53,338,58.776,404.059,NA,NA,0,NA,NA,0,N,N,170,9523409
56430,135271428,NA,1.463,1.463,0,1,0,1,207,83,95.804,29.386,NA,NA,0,NA,NA,0,N,N,8,15457332
105068,132434515,NA,0.783,0.783,0,1,0,1,29,736,162.652,51.934,NA,NA,0,NA,NA,0,N,N,126,15466127
