lagoslakeid,lake_nhdid,lake_glaciatedlatewisc,lake_lat_decdeg,lake_lon_decdeg,lake_huc12,ws_area_ha,ws_lake_arearatio
4456,155444197,Glaciated,43.7681606401,-89.6097016741,040302010205,494.9860106,25.62835702
33270,155443536,Glaciated,43.8798013271,-89.5721045706,040302010302,57.89639912,8.266665182
3358,155443211,Glaciated,43.9297110542,-89.5737684754,040302010302,416.4183486,31.46244426
92641,75658755,Glaciated,44.435320981,-89.3941952445,040302021804,129.2575293,10.83782063
53248,157355774,Glaciated,44.6332196698,-89.3853322937,040302021801,326.8593197,40.64318598
45920,75658329,Glaciated,44.4687369479,-89.3600159892,040302021802,99.91542713,10.90235468
72747,155443410,Glaciated,43.8833164721,-89.3447795058,040302010704,1276.153708,62.99639973
2192,75658919,Glaciated,44.4207975453,-89.3451124039,040302021804,85.68503139,4.658069904
5424,75656773,Glaciated,44.6009335526,-89.3448738155,040302021801,418.4769277,24.0697765
78016,155444592,Glaciated,43.6885820525,-89.3357498141,040302010602,35.05581112,3.321506729
67684,155442215,Glaciated,44.1077870327,-89.3351681562,040302010801,2517.358942,524.6290607
1057,75660379,Glaciated,44.3177488424,-89.3241745145,040302021805,699.7153102,43.82892542
32312,75660311,Glaciated,44.3246827486,-89.3303984546,040302021805,26.28438931,5.458164617
132939,75658585,Glaciated,44.4445558888,-89.3385261359,040302021804,162.0671119,32.07414898
126729,75657497,Glaciated,44.5285859619,-89.3015938798,040302021804,252.5929899,24.29477174
78027,155442631,Glaciated,44.0030446116,-89.2836722267,040302010804,89.70658974,14.3174361
5193,155442133,Glaciated,44.1376229495,-89.2906187559,040302022004,1361.685558,160.3030453
4880,75656317,Glaciated,44.6472064387,-89.2904447291,040302021504,46.07533744,2.555919574
109035,75654157,Glaciated,44.8822121404,-89.2800302005,040302021001,3.291640598,0.685993061
5097,155443371,Glaciated,43.8852978236,-89.2733530822,040302010704,40.49153357,3.870355387
1066,75660509,Glaciated,44.3074383734,-89.2666922401,040302021806,494.8108309,74.08265959
112168,75658311,Glaciated,44.4665559962,-89.267401336,040302021804,132.0349545,25.81303371
107006,75655975,Glaciated,44.672234392,-89.255835607,040302021504,84.86393736,9.941813694
4593,155442334,Glaciated,44.0659316456,-89.2281501783,040302010804,373.1180048,3.177325038
53276,75660219,Glaciated,44.3266621852,-89.2195744599,040302021808,41.5096512,5.763755503
824,{C1AE8E9F-A731-4CF1-80BB-8887E245A2D6},Glaciated,44.0619175818,-89.1966225294,040302022004,1374.980372,60.5346907
46957,75661719,Glaciated,44.0734910004,-89.2079964988,040302022004,659.6121873,108.6509916
3678,75661685,Glaciated,44.1132215642,-89.1960306402,040302022004,18.03970303,3.814086441
4634,75661537,Glaciated,44.1509841137,-89.1597142865,040302022002,150.2178137,2.975070419
4983,75661433,Glaciated,44.1758795205,-89.172030475,040302022002,250.9875622,8.254841693
2516,75661471,Glaciated,44.1708481898,-89.1647698107,040302022002,235.3919689,7.883707893
4261,75661107,Glaciated,44.2340141268,-89.1591898366,040302022001,839.6303271,15.15040272
4712,75660161,Glaciated,44.3287794965,-89.1819609479,040302021808,2566.149868,402.0053788
4289,75660135,Glaciated,44.3277710563,-89.1651365683,040302021808,140.8018011,8.955931692
5237,75660061,Glaciated,44.3330176937,-89.160178547,040302021808,65.86732234,5.1917067
127756,75656991,Glaciated,44.5663545425,-89.1518367652,040302021602,123.662388,5.621612036
109037,75657879,Glaciated,44.4925080903,-89.1294269286,040302021602,271.3989573,33.04563647
122585,75661701,Glaciated,44.0868269716,-89.096256623,040302022004,175.6968889,23.3853752
118351,75656343,Glaciated,44.6379876297,-89.0978510159,040302021504,82.1573092,6.995120106
54301,75657041,Glaciated,44.5530232181,-89.0044623639,040302021701,213.4876231,32.93355802
44933,75653103,Glaciated,45.1196880245,-88.9780656371,040302020401,216.3268796,37.66715019
5240,75658607,Glaciated,44.4098379649,-88.9443699126,040302021704,788.6444817,9.760915555
34329,75473587,Glaciated,45.8992059217,-88.9524960397,040301080202,52.04284129,10.39511588
42871,75653579,Glaciated,44.9808714042,-88.9294196945,040302020504,126.3530571,7.613035
5049,75473069,Glaciated,45.946943588,-88.9338068064,040301080201,217.7911404,3.153110087
3767,75653075,Glaciated,45.1220724766,-88.9041067359,040302020402,161.4694713,12.14008123
95736,75652731,Glaciated,45.2817996444,-88.906919823,040302020302,195.2281987,28.14745477
141151,111861399,Glaciated,46.0396208848,-88.9030896658,040301060302,667.5611349,33.64915799
40677,75653135,Glaciated,45.1021955727,-88.8706482616,040302020402,195.804879,4.353626167
69713,75652941,Glaciated,45.1461459978,-88.8653852584,040302020303,30.59821531,5.581794213
27118,155442504,Glaciated,43.9979366307,-88.8526242094,040302011107,154.3820471,18.55975714
52189,75659749,Glaciated,44.3383322061,-88.8092555119,040302021901,241.7408208,3.143603522
79139,75659363,Glaciated,44.358671793,-88.8080446912,040302021902,481.2823672,31.50241112
106979,75653161,Glaciated,45.0955178217,-88.7992768259,040302020403,93.06656322,6.539042833
95728,75652799,Glaciated,45.2011578877,-88.8085585367,040302020303,271.4363093,55.69381846
118345,111860005,Glaciated,46.3541058331,-88.811995124,040301060102,67.06235036,6.214618153
127758,75651939,Glaciated,45.4268270057,-88.7486349678,040302020204,446.233212,6.464867864
110058,68838099,Glaciated,45.4375323362,-88.73863401,040301040203,125.2328107,7.853474035
139117,76154933,Glaciated,45.6951099355,-88.7293415471,040301050205,925.9731297,131.3850734
4733,75474779,Glaciated,45.7216265898,-88.6756890509,040301080103,115.0577656,3.631617808
3181,75473935,Glaciated,45.8387521002,-88.675530107,040301080206,1845.526371,13.40966437
81171,68838677,Glaciated,45.2675443584,-88.6659548839,040301040102,198.8318953,28.61670362
2999,68840429,Glaciated,45.4761002419,-88.6564623098,040301040203,318.5133119,4.864206509
103888,75474155,Glaciated,45.8022512298,-88.649440651,040301080206,89.05684209,22.0265614
26048,75655573,Glaciated,44.6929290381,-88.6269393362,040302020902,792.1170576,46.61251048
83283,76155473,Glaciated,45.5689579034,-88.6224451423,040301050101,136.439246,8.678925121
2163,75473295,Glaciated,45.9089413569,-88.6206586647,040301080207,45.88991169,1.821744731
136989,68838697,Glaciated,45.2635750381,-88.6201094713,040301040101,9.512849709,1.632504894
22928,68838509,Glaciated,45.2990857011,-88.6114120811,040301040202,37.79381297,8.538684697
3134,68838257,Glaciated,45.3521594244,-88.6076251665,040301040201,48.87868913,1.842302031
79133,75658645,Glaciated,44.3997909722,-88.5947145385,040302021403,31.10549805,5.620287406
66657,68838273,Glaciated,45.3449284774,-88.5903779608,040301040204,63.03910536,3.040828445
1485,68838893,Glaciated,45.2265774345,-88.5850917408,040301040101,233.9776305,10.08856058
136023,111860979,Glaciated,46.1238466452,-88.5683009447,040301060307,258.5668725,12.2410319
79127,75653817,Glaciated,44.8921011122,-88.5492648963,040302020702,17.64187145,4.02112374
107972,68839521,Glaciated,45.0097178724,-88.5485723523,040301040104,104.7331768,11.6282014
33284,68839081,Glaciated,45.1582619887,-88.5493570469,040301040103,273.108725,35.14334985
131929,68838819,Glaciated,45.2357468678,-88.5467776013,040301040101,48.24609651,5.241916457
72723,68838759,Glaciated,45.2510433595,-88.5566930648,040301040101,145.0571863,22.13077594
90607,68838755,Glaciated,45.2500929339,-88.5424877145,040301040103,261.1199147,19.80410135
3675,68838589,Glaciated,45.2750208744,-88.5387555257,040301040103,324.0571402,23.09273135
2132,75474323,Glaciated,45.774585612,-88.5440435326,040301080104,25.08460578,1.416777558
2564,75653827,Glaciated,44.8892303084,-88.5318318772,040302020702,35.92046458,1.058398153
28056,68838771,Glaciated,45.249681809,-88.5365679614,040301040103,23.04472713,3.955991333
80170,75653885,Glaciated,44.8783562102,-88.5196663721,040302020602,242.5070676,3.97542307
26056,68839157,Glaciated,45.0891715695,-88.5115379965,040301040207,333.20316,64.80907673
1874,68840349,Glaciated,44.8716513309,-88.4982890744,040302020602,189.6599215,5.782302055
14469,75654161,Glaciated,44.839849879,-88.4787268441,040302020603,139.9773109,13.08812876
4525,76155759,Glaciated,45.500639558,-88.4493870453,040301050208,26.51494984,2.715289951
112156,75654277,Glaciated,44.8270378217,-88.4343995337,040302020603,45.61595079,10.87635668
76953,75474701,Glaciated,45.7186369368,-88.4381884628,040301080107,176.6422259,4.683215236
2181,75474669,Glaciated,45.7183797619,-88.4190792179,040301080105,265.4156775,9.695787652
782,76155939,Glaciated,45.4451300437,-88.4071380236,040301050104,60.83212838,10.51027252
823,68838997,Glaciated,45.181376648,-88.3940966502,040301040205,101.868719,5.3025469
3236,68838797,Glaciated,45.2330373194,-88.3731247906,040301040205,43.04664731,2.683145408
105975,149427286,Glaciated,43.6874628879,-88.3509527858,040302030301,145.2651778,28.41331703
45934,75475263,Glaciated,45.6165354766,-88.3650576279,040301080601,64.96750957,15.06495771
1074,75474159,Glaciated,45.7858621004,-88.3659914138,040301080105,18.75503446,4.029039744
50088,68840269,Glaciated,44.8765001986,-88.3199856034,040301040504,79.6155058,7.809659344
87499,76156551,Glaciated,45.2679744189,-88.3269793786,040301050405,139.0891298,10.26421946
5123,76156577,Glaciated,45.2614424728,-88.3117157242,040301050406,47.54815938,3.29084726
83284,76156501,Glaciated,45.2789919197,-88.3056123465,040301050405,18.4574261,2.606034395
2630,76156507,Glaciated,45.2739284219,-88.2908431033,040301050405,110.9826312,9.97690614
55259,75475365,Glaciated,45.5956012688,-88.2968597437,040301080601,206.1933146,26.51082091
34344,76156329,Glaciated,45.3350137263,-88.2753230701,040301050406,249.6972936,20.41227338
116264,75474975,Glaciated,45.6676032441,-88.2736474496,040301080604,7740.143997,249.7825967
5044,76156569,Glaciated,45.2546100866,-88.2414376292,040301050406,1129.469222,21.03580707
75938,68839975,Glaciated,44.9080996538,-88.2227509288,040301040504,77.54179975,2.797504952
94718,76156597,Glaciated,45.2515162731,-88.2285105325,040301050406,105.1258562,22.38904866
4860,139260712,Glaciated,43.8644076563,-88.2081361109,040301011103,1051.291409,34.61771902
93695,76156483,Glaciated,45.2766091013,-88.2156927665,040301050406,12.35863806,2.461211488
3283,76156335,Glaciated,45.327750066,-88.2152733555,040301050407,768.8415821,39.61427183
129844,110734931,Glaciated,46.4762746798,-88.1880371663,040301070201,437.362105,4.540268672
68671,139260833,Glaciated,43.8068845536,-88.1850404699,040301011103,436.5149253,73.96804611
2731,75473205,Glaciated,45.8919794225,-88.1720216254,040301080701,18.2347788,2.648394649
105997,76156825,Glaciated,45.1569702097,-88.1519456363,040301050502,538.0173643,49.30221513
112150,75475901,Glaciated,45.4491766338,-88.1453983101,040301080905,58.43498486,13.89648846
51117,75475775,Glaciated,45.4898335535,-88.1509760709,040301080602,50.34011975,4.622651374
112159,110736587,Glaciated,46.0950055286,-88.1370915565,040301070306,168.0537261,6.347260821
118360,76156489,Glaciated,45.2668023948,-88.0918580846,040301050304,161.072906,13.10694134
2839,75475739,Glaciated,45.4977966677,-88.0805168882,040301080603,496.5615109,24.83962934
31259,75475359,Glaciated,45.582963422,-88.0821229558,040301080606,46.27093713,9.542242825
29121,75475209,Glaciated,45.6077997993,-88.0802138876,040301080502,22.28842001,3.847361648
776,110736275,Glaciated,46.1963419137,-88.0545142416,040301070304,139.6327748,4.269171656
1769,76156683,Glaciated,45.1945446104,-88.0164259634,040301050501,1637.151504,46.92525912
615,110735793,Glaciated,46.2783694475,-88.0088754681,040301070303,876.91144,10.53581051
130860,110736147,Glaciated,46.2276477452,-88.0129567989,040301070303,25.00216499,3.282056839
110049,110735885,Glaciated,46.2664784016,-87.9928832869,040301070111,117.2626973,16.29259161
29119,139261137,Glaciated,43.6791888115,-87.9462125663,040301011001,6934.277473,481.3392595
14472,139261167,Glaciated,43.6428859658,-87.918641659,040301011001,2312.296999,148.3897904
1634,75475963,Glaciated,45.4196878218,-87.9158946418,040301080904,677.1594271,21.25994445
818,75472613,Glaciated,46.0221810752,-87.9150426208,040301080305,1961.431799,48.7699682
140143,75476133,Glaciated,45.3521024644,-87.9031212807,040301080906,815.7568753,97.19349975
1263,152512179,Glaciated,46.5912201995,-87.894915259,040301100101,129.379024,2.820966732
691,75474743,Glaciated,45.6781142129,-87.8545353933,040301080505,88.0846399,8.830222126
4046,75474195,Glaciated,45.7514252342,-87.8196191546,040301080407,299.3621711,8.468462869
2239,155413322,Glaciated,46.0698581282,-87.8364176391,040301090105,24.47096088,1.09543482
66661,76156275,Glaciated,45.3224279847,-87.813269167,040301050303,343.464156,33.73768841
6334,75474217,Glaciated,45.7488703307,-87.8106023273,040301080407,360.0213202,10.79218981
1458,75474157,Glaciated,45.7538633987,-87.7872708238,040301080407,3079.237909,99.8504158
4355,139260070,Glaciated,44.0709885158,-87.7342110028,040301010701,4491.368855,152.8395933
5189,139260143,Glaciated,44.0445940475,-87.7355725556,040301010702,235.3712117,15.54637835
30176,139259012,Glaciated,44.351748107,-87.7146983996,040301010103,50.84857783,2.402890366
5331,151959773,Glaciated,44.5406402204,-87.5058629142,040301020205,117.2786012,10.87544439
41813,152512482,Glaciated,46.2936331128,-87.3246606733,040301100302,220.4160349,15.01800522
4760,151959364,Glaciated,45.2726206822,-86.9863584911,040301020101,508.5168418,4.228719288
12437,92131210,Glaciated,46.1091698837,-86.8259080273,040301110106,727.8853828,46.61564021
37516,113235979,Glaciated,46.1604658014,-86.762958627,040301120201,108.8288622,3.370239299
83279,113235865,Glaciated,46.2620471819,-86.7517585093,040301120202,513.80483,24.4674967
4284,155445160,Glaciated,43.5469792501,-89.287401214,040302010102,13781.0601,103.2677384
2717,155442272,Glaciated,44.0698634848,-88.6313928454,040302011205,126906.4028,36.45750766
5163,75651917,Glaciated,45.466867306,-89.0922312602,040302020103,13375.04964,43.16414359
4672,75651867,Glaciated,45.4557370752,-88.7949456658,040302020204,927.3777909,5.264299007
22927,76155593,Glaciated,45.5519442746,-88.7789514237,040301050101,987.7113123,4.743014545
4708,75652763,Glaciated,45.2465887796,-88.7558283022,040302020301,242.5494008,3.328846848
5104,68838537,Glaciated,45.2837160217,-88.5790722636,040301040202,669.2417555,4.215543065
4834,155712151,Glaciated,44.8158623254,-88.3890656909,040301030102,410.2591502,9.302261548
1315,68840157,Glaciated,44.8903374947,-88.3622806062,040301040504,911.174685,5.655754279
5194,76156337,Glaciated,45.2847658135,-88.2164288089,040301050407,16601.96955,27.87220043
37497,139260753,Glaciated,43.8397275896,-88.0706871267,040301011104,30383.14608,116.2173604
2801,152512245,Glaciated,46.4578531798,-87.8419470566,040301100105,12868.43078,30.85299899
2809,152512556,Glaciated,46.2583495449,-87.4958967965,040301100206,123.0117926,2.849592162
473,113235993,Glaciated,46.1507506184,-86.744025243,040301120201,549.6002168,2.81010756
21833,113236573,Glaciated,45.9025467072,-86.6504159984,040301120207,2350.994642,5.50313001
3036,155444135,Glaciated,43.7882241184,-89.6482387843,040302010201,633.5900636,29.78231453
109062,155444119,Glaciated,43.7885465458,-89.6323265707,040302010201,193.4134377,33.70443466
1165,155444053,Glaciated,43.795522364,-89.6223417861,040302010201,47.66232238,2.832376831
2173,155443332,Glaciated,43.9084311148,-89.5851050519,040302010302,77.3758338,15.10018034
104920,155443854,Glaciated,43.8265336691,-89.5514807087,040302010303,164.3997059,24.75787437
4334,75658293,Glaciated,44.4735724383,-89.3902735169,040302021802,715.4377206,56.02684054
4714,155445166,Glaciated,43.5461781593,-89.3639597075,040302010102,2123.911027,12.8697535
65609,155444976,Glaciated,43.6128535427,-89.3881262413,040302010602,2922.620242,422.8245633
4911,155442214,Glaciated,44.1092759244,-89.3885439401,040302010801,1450.22344,129.684011
31244,155444228,Glaciated,43.7554188678,-89.3495040671,040302010604,50.20884723,11.40811166
4747,75660317,Glaciated,44.324443212,-89.3509671972,040302021805,290.4362871,32.52516949
65628,75659901,Glaciated,44.3533179531,-89.3440263594,040302021809,803.1426652,177.3595015
5066,75659323,Glaciated,44.3939504476,-89.3404088384,040302021803,2010.743952,130.0690282
121559,75658929,Glaciated,44.420814095,-89.3399113427,040302021804,97.02923595,15.23038354
5177,75658381,Glaciated,44.4551369141,-89.2819766741,040302021804,2066.515734,136.0087161
117282,75656573,Glaciated,44.6251963075,-89.2644477576,040302021502,53.57767176,12.39555639
70704,75656015,Glaciated,44.6698856997,-89.2705194813,040302021504,76.51702615,17.29990481
70702,75653713,Glaciated,44.9444222195,-89.2188190408,040302021001,44.0601623,7.676204602
2332,75657975,Glaciated,44.4885506312,-89.209864828,040302021601,112.2107179,6.059128559
46959,75661473,Glaciated,44.1735554247,-89.1976899989,040302022002,37.40453644,8.283657097
31249,75658709,Glaciated,44.427492614,-89.1842659535,040302021601,35.96168635,5.792506127
112176,75661013,Glaciated,44.2654702047,-89.1725791341,040302021807,28.73468767,4.266277004
4702,75659963,Glaciated,44.3384216504,-89.1672562443,040302021808,43.98045406,1.486323809
4266,75660053,Glaciated,44.3346614395,-89.1673927882,040302021808,14.8158246,1.228575855
1679,75659695,Glaciated,44.3561397651,-89.1722813796,040302021808,70.94554245,5.055096887
75921,75661515,Glaciated,44.1624540112,-89.1617747429,040302022002,112.2576717,3.734164621
130865,75656989,Glaciated,44.5653980417,-89.120575386,040302021602,99.10139292,4.012422162
256826,{5327C67E-28CE-4457-8446-23405DD06E7E},Glaciated,44.1838546897,-89.1155743382,040302022002,759.2571904,64.85849619
5074,75657623,Glaciated,44.5056428797,-89.1084273437,040302021603,143.9476441,21.63859122
4497,75652299,Glaciated,45.3886208312,-89.094748707,040302020106,277.6214596,15.6949859
