lagoslakeid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
4934,NA,235.546,24.101,0,1,0,1,68,364,162.896,227.314,70.836,50962,5,NA,NA,0,N,N,113,6808414
53262,NA,57.54,5.685,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9029903
130871,NA,5.644,5.644,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808168
136035,NA,205.469,24.292,0,1,0,1,56,453,116.551,45.862,58.812,51013,8,NA,NA,0,N,N,59,14445874
115217,NA,0.497,0.497,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808412
3193,NA,45.471,13.586,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842367
73791,NA,2.495,2.495,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808316
42861,0.602,54.264,0.602,1,1,1,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6807862
130846,NA,0.602,0.602,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6807852
95738,NA,26.247,13.82,0,1,2,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6819390
135028,NA,30.561,22.792,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842559
3237,0.533,0.334,0.334,1,1,1,2,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842475
3522,NA,36.477,32.804,0,1,1,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6819498
5506,NA,2.001,2.001,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808374
71729,NA,0.605,0.605,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842391
29117,3.036,NA,3.036,2,0,2,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6810750
3705,NA,0.368,0.368,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808742
124698,NA,109.504,6.653,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842727
101865,0.086,NA,0.086,1,0,2,2,68,364,162.896,227.314,97.539,50914,3,NA,NA,0,N,N,113,6808488
138124,NA,0.147,0.147,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6819620
87483,0.079,1.565,0.079,1,1,1,2,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842329
67691,1.451,5.386,1.451,1,1,1,3,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6831311
120497,NA,NA,20.684,0,0,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6810834
5466,13.367,NA,5.046,1,0,4,4,104,17,36.546,38.652,2.076,50529,3,1.441,50535,2,N,N,14,12176150
106991,NA,12.85,12.85,0,1,0,1,74,58,47.705,38.653,NA,NA,0,NA,NA,0,N,N,19,11958758
5495,NA,2.45,2.45,0,1,0,1,104,17,36.546,38.652,NA,NA,0,NA,NA,0,N,N,14,12175102
2443,NA,4.884,3.093,0,2,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6840225
137001,0.724,36.818,0.724,1,1,2,6,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6847675
57305,NA,NA,36.26,0,0,0,1,374,3,39.764,5.941,NA,NA,0,NA,NA,0,N,N,0,12175098
32310,5.99,142.441,5.99,2,1,3,2,56,453,116.551,45.862,55.934,19172,3,NA,NA,0,N,N,59,6840161
33266,NA,23.943,12.281,0,1,0,1,74,58,47.705,38.653,NA,NA,0,NA,NA,0,N,N,19,11957982
78004,0.62,NA,0.62,1,0,3,4,323,5,7.42,65.203,13.956,19236,1,NA,NA,0,N,N,1,6860460
78007,NA,7.591,7.591,0,1,0,1,886,2,7.591,193.65,NA,NA,0,NA,NA,0,N,N,1,13062689
16475,NA,NA,12.716,0,0,0,1,307,12,42.019,75.636,NA,NA,0,NA,NA,0,N,N,0,272045
66672,NA,0.228,0.228,0,1,0,1,565,6,19.806,19.826,NA,NA,0,NA,NA,0,N,N,0,271665
5038,NA,4.811,4.811,0,1,1,1,68,364,162.896,227.314,0,50460,1,NA,NA,0,N,N,113,6866397
5204,2.091,11.007,2.043,10,1,4,6,68,364,162.896,227.314,0.333,50944,2,13.572,50948,3,N,N,113,6866497
5426,2.829,0.086,0.086,3,1,4,3,68,364,162.896,227.314,NA,NA,0,12.954,50455,1,N,N,113,166766677
5208,8.968,8.15,8.15,2,1,3,2,68,364,162.896,227.314,0,50487,1,NA,NA,0,N,N,113,9032825
5455,1.27,287.729,1.27,6,1,3,4,68,364,162.896,227.314,2.114,50954,3,NA,NA,0,N,N,113,9028145
70730,NA,0.172,0.172,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6817124
1887,NA,0.401,0.401,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808236
4599,3.797,141.011,3.797,25,1,5,5,56,453,116.551,45.862,0,50929,7,3.965,50444,3,N,N,59,6842501
18616,NA,3.211,3.211,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,14708584
86425,3.211,0.113,0.113,1,1,1,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6866617
61422,NA,14.702,9.456,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6866443
4800,NA,3.133,3.133,0,1,2,1,68,364,162.896,227.314,0,50470,1,NA,NA,0,Y,N,113,6866495
59445,NA,109.184,11.953,0,1,0,1,68,364,162.896,227.314,24.581,50949,3,NA,NA,0,N,N,113,6864425
5266,0.546,2.091,0.546,1,1,1,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6866533
4204,13.745,11.695,2.043,2,1,4,4,68,364,162.896,227.314,0,50463,1,13.745,50468,1,N,N,113,6866461
125770,NA,11.377,11.377,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9032739
68679,NA,44.223,17.141,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9032459
3567,NA,14.987,14.987,0,1,2,1,68,364,162.896,227.314,0,50452,2,NA,NA,0,N,N,113,6864355
23995,NA,2.373,2.373,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6866307
4592,NA,0.229,0.229,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9036267
26049,NA,9.028,9.028,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9036067
4769,0.451,0.084,0.084,1,1,1,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9035979
4975,NA,0.146,0.146,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9035987
56283,NA,1.27,1.27,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9028279
35370,1.749,15.445,1.749,2,2,3,8,68,364,162.896,227.314,2.47,50498,1,7.41,50967,1,N,N,113,9035963
4680,18.076,18.129,18.076,3,1,3,4,68,364,162.896,227.314,0,50492,1,18.645,50503,1,N,N,113,166766699
57318,0.235,0.105,0.105,1,1,1,2,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6845265
31248,NA,4.278,4.278,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9029937
3426,3.556,2.878,2.878,2,1,2,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9026391
105980,0.32,3.533,0.32,1,1,2,2,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,14442476
39640,2.189,16.7,2.189,1,1,1,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9029981
103895,NA,97.722,44.207,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9029691
3601,NA,8.74,8.74,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9026795
62448,2.539,0.241,0.241,1,1,3,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9026703
630,NA,253.562,6.048,0,1,0,1,68,364,162.896,227.314,88.852,50962,2,NA,NA,0,N,N,113,9026537
4907,6.221,13.487,6.221,2,1,2,3,68,364,162.896,227.314,4.57,50953,1,NA,NA,0,N,N,113,9026405
1405,NA,3.265,3.265,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,9022747
5315,35.817,0.202,0.202,1,1,4,3,68,364,162.896,227.314,0,50960,1,35.817,50476,1,Y,N,113,9029707
110039,0.26,209.083,0.26,1,1,1,2,68,364,162.896,227.314,44.373,50962,2,NA,NA,0,N,N,113,9026773
74864,2.89,222.346,2.89,1,1,2,2,68,364,162.896,227.314,57.636,50962,2,NA,NA,0,N,N,113,9026673
43880,NA,3.525,3.525,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842309
3967,5.644,241.897,5.644,1,1,1,2,68,364,162.896,227.314,77.187,50962,5,NA,NA,0,N,N,113,6808264
110050,1.544,58.236,0.733,1,1,2,2,68,364,162.896,227.314,2.321,50957,1,NA,NA,0,N,N,113,9029907
45927,NA,72.105,8.904,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6807690
12418,NA,58.619,14.472,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6807932
1889,NA,66.061,26.69,0,1,2,1,68,364,162.896,227.314,0,50490,1,NA,NA,0,N,N,113,9033815
67693,NA,2.113,2.113,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6817146
64614,NA,46.168,2.52,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808008
100792,NA,0.947,0.947,0,1,1,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808250
49026,NA,34.682,5.061,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842317
40692,1.002,NA,1.002,2,0,2,6,68,364,162.896,227.314,121.66,50914,3,1.002,50435,1,N,N,113,6808312
1928,0.488,35.087,0.488,1,1,1,3,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808078
98809,NA,28.844,3.754,0,1,1,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842651
87468,NA,34.317,2.843,0,1,0,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808074
61424,NA,54.54,7.318,0,1,1,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6816948
74883,NA,68.677,7.384,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6816876
3309,NA,1.409,1.409,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,14445862
3622,NA,168.876,3.393,0,1,0,1,56,453,116.551,45.862,22.219,51013,8,NA,NA,0,N,N,59,14445872
112165,NA,19.141,11.265,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842305
42865,NA,4.985,4.985,0,1,2,1,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6810792
64602,8.251,1.429,1.429,1,1,3,3,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6830753
23986,1.08,2.124,1.08,1,1,1,2,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6819526
13433,NA,164.905,11.865,0,1,1,1,56,453,116.551,45.862,18.248,51013,8,NA,NA,0,N,N,59,14445894
94722,3.125,96.681,3.125,3,1,3,3,56,453,116.551,45.862,0,50935,1,NA,NA,0,Y,N,59,6842901
5571,NA,3.797,3.797,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842437
5401,1.351,NA,1.351,1,0,1,3,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808844
28050,0.368,0.673,0.368,1,1,1,2,68,364,162.896,227.314,NA,NA,0,NA,NA,0,N,N,113,6808754
132933,NA,98.978,6.187,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842805
109060,NA,NA,14.814,0,0,0,1,56,453,116.551,45.862,50.215,50917,2,NA,NA,0,N,N,59,6819850
5521,NA,1.411,1.411,0,1,1,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6819790
98815,NA,6.948,6.948,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6819476
9231,0.147,NA,0.147,1,0,1,2,56,453,116.551,45.862,0,50440,4,NA,NA,0,N,N,59,6819624
37513,NA,0.462,0.462,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6828109
44929,0.449,NA,0.449,1,0,1,2,56,453,116.551,45.862,17.321,50922,3,NA,NA,0,N,N,59,6819600
2692,NA,0.254,0.254,0,1,0,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6827873
2152,NA,0.027,0.027,0,1,1,1,56,453,116.551,45.862,NA,NA,0,NA,NA,0,N,N,59,6842801
3062,9.76,NA,9.76,1,0,3,4,104,17,36.546,38.652,0,51007,4,NA,NA,0,Y,N,14,12175170
66660,NA,78.926,34.173,0,1,0,1,74,58,47.705,38.653,NA,NA,0,NA,NA,0,N,N,19,11959158
118350,0.386,NA,0.386,1,0,1,2,495,9,27.039,13.212,NA,NA,0,NA,NA,0,N,N,1,12013436
4746,NA,31.942,22.621,0,1,2,1,86,36,53.602,33.316,31.942,50520,1,NA,NA,0,N,N,19,12161178
4836,NA,9.912,9.912,0,1,2,1,86,36,53.602,33.316,0,50514,1,NA,NA,0,Y,N,19,12161108
14495,NA,27.232,18.833,0,1,2,1,86,36,53.602,33.316,0,50513,3,NA,NA,0,N,N,19,12161344
4345,NA,43.5,29.119,0,1,2,1,86,36,53.602,33.316,29.574,50989,2,NA,NA,0,N,N,19,12161138
5445,0.65,32.051,0.65,1,1,2,2,86,36,53.602,33.316,32.051,50516,1,0.65,50996,1,N,N,19,12162960
101869,28.997,NA,26.202,3,0,4,5,86,36,53.602,33.316,0,50990; 50515,4,8.315,50516,1,N,N,19,12162256
5305,NA,26.935,18.833,0,1,1,1,86,36,53.602,33.316,13.009,50989,2,NA,NA,0,N,N,19,12161232
71735,NA,0.65,0.65,0,1,0,1,86,36,53.602,33.316,0,50996,1,NA,NA,0,N,N,19,12162954
94728,4.906,NA,4.906,6,0,4,4,86,36,53.602,33.316,0,50521,4,2.528,50520,3,N,N,19,12162828
4891,9.912,25.872,9.912,2,1,3,2,86,36,53.602,33.316,25.872,50520,1,NA,NA,0,N,N,19,12161226
4416,NA,NA,14.404,0,0,0,1,86,36,53.602,33.316,46.927,50517,3,NA,NA,0,N,N,19,12162796
28082,NA,NA,19.767,0,0,1,1,77,7,22.74,4.901,43.725,50523,1,NA,NA,0,N,N,2,12169609
4704,NA,0.19,0.19,0,1,1,1,86,36,53.602,33.316,NA,NA,0,NA,NA,0,N,N,19,12162850
3690,0.337,0.634,0.337,1,1,1,2,86,36,53.602,33.316,NA,NA,0,NA,NA,0,N,N,19,12162878
42877,NA,9.114,9.114,0,1,1,1,86,36,53.602,33.316,NA,NA,0,NA,NA,0,N,N,19,12161390
897,NA,14.027,14.027,0,1,0,1,86,36,53.602,33.316,NA,NA,0,NA,NA,0,N,N,19,12161134
36436,NA,NA,11.507,0,0,0,1,86,36,53.602,33.316,35.119,50517,3,NA,NA,0,N,N,19,12162780
82235,9.114,NA,9.114,1,0,1,2,86,36,53.602,33.316,0,50510,4,NA,NA,0,N,N,19,12161454
93725,0.481,NA,0.481,1,0,1,2,86,36,53.602,33.316,47.632,50517,3,NA,NA,0,N,N,19,12162866
37558,NA,NA,5.601,0,0,2,1,77,7,22.74,4.901,51.091,50523,1,NA,NA,0,N,N,2,12169533
5191,NA,NA,11.86,0,0,0,1,86,36,53.602,33.316,11.744,50512,4,NA,NA,0,N,N,19,12161150
110063,NA,NA,18.921,0,0,0,1,86,36,53.602,33.316,26.696,50517,3,NA,NA,0,N,N,19,12162218
5247,NA,NA,23.108,0,0,0,1,86,36,53.602,33.316,52.526,50517,3,NA,NA,0,N,N,19,12160852
136971,11.8,NA,3.804,1,0,3,2,341,3,7.802,2.09,NA,NA,0,NA,NA,0,N,N,0,12168935
4378,0.19,2.132,0.19,1,1,2,2,86,36,53.602,33.316,NA,NA,0,NA,NA,0,N,N,19,12162854
3000,NA,NA,7.264,0,0,0,1,86,36,53.602,33.316,13.166,50992,1,NA,NA,0,N,N,19,12162290
70774,15.729,NA,15.729,1,0,2,2,649,2,15.729,2.42,NA,NA,0,NA,NA,0,N,N,0,12168855
1959,4.664,35.061,4.664,1,1,2,4,86,36,53.602,33.316,35.061,50516,1,NA,NA,0,N,N,19,12162950
49040,NA,28.997,26.349,0,1,0,1,86,36,53.602,33.316,28.997,50516,1,NA,NA,0,N,N,19,12162860
4848,2.132,4.664,2.132,1,1,2,3,86,36,53.602,33.316,NA,NA,0,NA,NA,0,N,N,19,12162896
4908,NA,0.337,0.337,0,1,0,1,86,36,53.602,33.316,NA,NA,0,NA,NA,0,N,N,19,12162886
138100,0.634,4.906,0.634,1,1,1,3,86,36,53.602,33.316,0,50522,1,NA,NA,0,Y,N,19,12162856
88554,NA,NA,15.857,0,0,0,1,86,36,53.602,33.316,62.562,50517,3,NA,NA,0,N,N,19,12162906
1446,NA,NA,5.601,0,0,1,1,77,7,22.74,4.901,55.005,50523,1,NA,NA,0,N,N,2,12169509
4530,NA,NA,10.465,0,0,1,1,77,7,22.74,4.901,49.44,50523,1,NA,NA,0,N,N,2,12168849
2036,NA,0.144,0.144,0,1,1,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12259048
954,0.626,135.386,0.626,2,1,2,4,63,454,77.241,39.893,14.882,19434,9,NA,NA,0,N,N,86,12258952
54344,0.141,NA,0.141,1,0,2,5,64,825,292.137,77.487,0,19353,6,NA,NA,0,N,N,220,12144304
2957,0.42,0.467,0.42,1,1,2,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258870
120528,NA,0.777,0.777,0,1,2,1,224,23,45.306,33.243,NA,NA,0,NA,NA,0,N,N,0,9018799
847,NA,NA,6.94,0,0,0,1,224,23,45.306,33.243,NA,NA,0,NA,NA,0,N,N,0,9018807
2748,NA,0.337,0.337,0,1,0,1,224,23,45.306,33.243,NA,NA,0,NA,NA,0,N,N,0,9018845
100824,0.286,2.944,0.286,1,1,1,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258858
1499,NA,0.286,0.286,0,1,0,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258826
101875,1.068,0.862,0.862,1,1,1,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12254716
35414,NA,NA,7.689,0,0,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002799
1447,0.185,12.797,0.185,3,1,2,6,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002275
121590,NA,0.566,0.566,0,1,0,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258966
26100,NA,1.003,1.003,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002697
136959,1.07,3.196,1.07,1,1,2,4,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002229
2677,3.743,14.622,3.743,1,1,2,3,153,174,60.037,35.952,1.878,19693,1,NA,NA,0,N,N,36,3471815
82245,1.265,0.943,0.943,1,1,1,2,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12147268
2205,0.282,0.431,0.282,1,1,2,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12255016
3498,0.897,1.959,0.897,1,1,3,4,153,174,60.037,35.952,NA,NA,0,NA,NA,0,N,N,36,3471559
59464,NA,1.184,1.184,0,1,2,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12144192
868,3.168,0.256,0.256,2,1,4,8,63,454,77.241,39.893,NA,NA,0,3.168,19424,1,N,N,86,12258642
36462,0.12,0.706,0.12,1,1,2,3,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12257254
2888,NA,0.685,0.685,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12144522
2110,2.242,NA,2.242,12,0,4,6,64,825,292.137,77.487,28.601,19352,5,NA,NA,0,N,N,220,12144358
4223,NA,1.667,1.667,0,1,1,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9001843
3246,NA,0.894,0.894,0,1,1,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12231284
1657,NA,NA,17.833,0,0,1,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12256446
2055,NA,NA,6.509,0,0,0,1,224,23,45.306,33.243,NA,NA,0,NA,NA,0,N,N,0,9018831
2484,0.245,NA,0.245,1,0,1,3,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12254684
117328,NA,0.34,0.34,0,1,0,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258890
4070,NA,NA,11.601,0,0,2,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002515
127715,NA,150.67,16.013,0,1,0,1,63,454,77.241,39.893,32.918,19437,8,NA,NA,0,N,N,86,12258584
3772,0.424,0.201,0.201,1,1,1,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12254838
71743,0.33,1.374,0.33,1,1,1,3,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258948
76990,NA,43.779,19.512,0,1,0,1,64,825,292.137,77.487,57.635,19264,1,NA,NA,0,N,N,220,9002145
67741,NA,NA,14.266,0,0,1,1,64,825,292.137,77.487,20.404,19358,2,NA,NA,0,N,N,220,12144186
94754,NA,NA,6.089,0,0,0,1,64,825,292.137,77.487,23.769,19351,4,NA,NA,0,N,N,220,12144394
100820,5.05,46.242,5.05,1,1,2,2,153,174,60.037,35.952,15.793,19199,1,NA,NA,0,N,N,36,3471991
38573,0.056,40.626,0.056,1,1,2,3,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12253764
707,1.729,0.056,0.056,1,1,2,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12253770
2974,NA,70.561,11.663,0,1,0,1,153,174,60.037,35.952,40.112,19199,1,NA,NA,0,N,N,36,3469173
26106,NA,2.602,2.602,0,1,1,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12257318
83307,NA,2.728,2.728,0,1,0,1,153,174,60.037,35.952,NA,NA,0,NA,NA,0,N,N,36,3469807
845,0.893,NA,0.893,2,0,2,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12256440
613,NA,42.632,9.175,0,1,0,1,153,174,60.037,35.952,12.183,19199,1,NA,NA,0,N,N,36,3471887
2294,15.211,22.31,9.325,11,1,5,11,63,454,77.241,39.893,0,19419,1,15.211,19413,2,Y,N,86,12254990
3539,0.08,NA,0.08,4,0,3,6,64,825,292.137,77.487,0,19407,9,4.736,19406,1,N,N,220,12244414
2646,NA,18.544,6.055,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002121
45957,0.337,NA,0.337,1,0,1,2,224,23,45.306,33.243,NA,NA,0,NA,NA,0,N,N,0,9018847
4033,NA,64.465,15.425,0,1,1,1,63,454,77.241,39.893,56.932,19442,1,NA,NA,0,N,N,86,167552423
2043,NA,1.426,1.426,0,1,0,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12254960
2292,NA,5.116,5.116,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12133938
79164,NA,2.226,2.226,0,1,0,1,153,174,60.037,35.952,NA,NA,0,NA,NA,0,N,N,36,3466449
2569,NA,0.891,0.891,0,1,1,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258928
43920,6.593,NA,6.593,1,0,2,3,64,825,292.137,77.487,9.886,19351,4,NA,NA,0,N,N,220,12144316
3340,13.197,10.45,7.365,4,1,3,4,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12258868
1028,NA,1.493,1.493,0,1,1,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002765
131894,0.152,0.185,0.152,2,1,2,5,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,9002249
31303,3.341,NA,3.341,1,0,1,3,64,825,292.137,77.487,31.546,19352,5,NA,NA,0,N,N,220,12144430
58391,0.235,1.026,0.235,2,1,2,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,167552427
900,0.208,0.353,0.208,1,1,2,2,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12144290
3127,0.431,19.025,0.431,1,1,2,3,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12255036
82255,NA,1.527,1.527,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12147266
2940,1.527,0.922,0.922,1,1,1,2,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12147254
14522,NA,1.193,1.193,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12232606
622,1.09,0.209,0.209,1,1,2,2,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12257326
3115,NA,5.106,5.106,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,12244518
138077,0.233,8.216,0.233,1,1,2,2,153,174,60.037,35.952,NA,NA,0,NA,NA,0,N,N,36,3469937
135999,NA,1.439,1.439,0,1,1,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,15660714
139084,5.577,NA,4.185,3,0,3,6,64,825,292.137,77.487,67.804,19403,7,5.577,19791,1,N,N,220,12244106
87513,NA,0.565,0.565,0,1,0,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12263666
2189,NA,0.48,0.48,0,1,0,1,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,3472045
1038,1.548,10.821,1.548,3,1,3,3,63,454,77.241,39.893,NA,NA,0,12.546,19412,1,N,N,86,12254844
2339,1.288,1.522,1.288,1,1,1,2,153,174,60.037,35.952,1.522,19203,1,NA,NA,0,N,N,36,3471541
1689,NA,1.265,1.265,0,1,0,1,64,825,292.137,77.487,NA,NA,0,NA,NA,0,N,N,220,3471437
1444,1.184,NA,1.184,1,0,2,2,64,825,292.137,77.487,45.408,19359,3,NA,NA,0,N,N,220,12144196
895,0.409,0.735,0.409,1,1,1,4,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12257406
3369,0.087,1.123,0.087,1,1,2,4,63,454,77.241,39.893,NA,NA,0,NA,NA,0,N,N,86,12257312
