NLAID,deviation_100_max,deviation_100_median,deviation_100_min,deviation_100_p70,deviation_100_p80,deviation_100_p90,deviation_1000_max,deviation_1000_median,deviation_1000_min,deviation_1000_p70,deviation_1000_p80,deviation_1000_p90,deviation_500_max,deviation_500_median,deviation_500_min,deviation_500_p70,deviation_500_p80,deviation_500_p90,relief_100_max,relief_100_median,relief_100_min,relief_100_p70,relief_100_p80,relief_100_p90,relief_1000_max,relief_1000_median,relief_1000_min,relief_1000_p70,relief_1000_p80,relief_1000_p90,relief_500_max,relief_500_median,relief_500_min,relief_500_p70,relief_500_p80,relief_500_p90,slope_max,slope_median,slope_min,slope_p70,slope_p80,slope_p90,vcurv_max,vcurv_median,vcurv_min,vcurv_p70,vcurv_p80,vcurv_p90,maxdepth,dist_pole
NLA06608-0582,19,7.000000000000001,3,8.999999999999996,10.000000000000002,11.999999999999998,43,28.000000000000004,21,31,33.00000000000002,35.00000000000001,34,17.999999999999996,9,19.999999999999996,21,23,19,7.000000000000001,3,8.999999999999996,10.000000000000002,11.999999999999998,43,28.000000000000004,21,31,33.00000000000002,35.00000000000001,34,17.999999999999996,9,19.999999999999996,21,23,0.37119613057581696,0.06758261788818191,0,0.08835561327925945,0.11330187237620966,0.16961381094829966,9.50477644015094e-4,-6.302442620377727e-5,-0.0011140849162312955,8.768022009569532e-5,1.450730352322231e-4,3.563062667811497e-4,4.6,141.2641970797589
NLA12_LA-172,17,8,0,10,11,13,23,18,12,20.000000000000004,20.999999999999993,22.000000000000004,23,14.000000000000002,9,16.99999999999999,16.99999999999999,18,17,8,0,10,11,13,23,18,12,20.000000000000004,20.999999999999993,22.000000000000004,23,14.000000000000002,9,16.99999999999999,16.99999999999999,18,0.3470204397271622,0.08581433855761131,0,0.11391766106878971,0.13521240507713236,0.16972841985504003,0.0012829929794658714,-2.3844339528711418e-4,-9.937692783196538e-4,1.7961613099366314e-4,4.660572771840856e-4,6.535259993871972e-4,1,119.84849612353564
NLA06608-0594,16,7,3,9,10,10.999999999999998,25,15.000000000000002,11,17,18.999999999999996,21,20,11.999999999999998,10,12.999999999999998,15.000000000000002,16,16,7,3,9,10,10.999999999999998,25,15.000000000000002,11,17,18.999999999999996,21,20,11.999999999999998,10,12.999999999999998,15.000000000000002,16,0.2574516652920292,0.06186932522116811,0,0.08318125766344926,0.10441534604958677,0.13119222451761728,6.07675964424513e-4,-9.34393938821935e-5,-7.659902130890367e-4,2.7314171295986018e-5,2.178762869806442e-4,4.168974867393083e-4,1.8,71.09224496748328
NLA12_LA-155,16,9,4,9.999999999999998,9.999999999999998,12.000000000000002,36,26,21,26.999999999999996,29,29.999999999999996,36,21,12,25.000000000000004,26,28.999999999999996,16,9,4,9.999999999999998,9.999999999999998,12.000000000000002,36,26,21,26.999999999999996,29,29.999999999999996,36,21,12,25.000000000000004,26,28.999999999999996,0.17182590134016293,0.08327861373284545,0,0.10136157972835423,0.11639392439100264,0.12712440043471268,9.535853536814981e-4,1.9074188580069662e-4,-0.0012068319360212332,4.024253516602718e-4,5.607034399559195e-4,6.625575009593554e-4,3,70.08532262697582
NLA06608-1005,21,11.999999999999996,4,14,15.000000000000004,16,41,31,24,34,36.000000000000014,38,36,25.000000000000004,19,28,29.000000000000004,29.999999999999993,21,11.999999999999996,4,14,15.000000000000004,16,41,31,24,34,36.000000000000014,38,36,25.000000000000004,19,28,29.000000000000004,29.999999999999993,0.24625626664302594,0.12726544072725043,0,0.1568636232312156,0.17332280469580366,0.20553132203966087,7.533660879631958e-4,-4.197122442652773e-4,-0.0019087531260650417,2.2076216322918078e-5,2.204150632303991e-4,3.8879038370346296e-4,1.5,67.7252063492409
NLA06608-2704,13,4.999999999999998,2,5.999999999999999,6.999999999999999,8,42,32,22,33.00000000000001,34,34,31,17,9,21,25,27.000000000000004,13,4.999999999999998,2,5.999999999999999,6.999999999999999,8,42,32,22,33.00000000000001,34,34,31,17,9,21,25,27.000000000000004,0.19060220076502496,0.04311284880740814,0,0.059936900280358245,0.06798244063152425,0.09712374255629408,0.0010413991506449025,-2.7172399676738523e-5,-5.836049931078078e-4,7.817745581462967e-5,2.1017536648382118e-4,3.312809895729955e-4,2.9,198.7635610152152
NLA12_SD-126,9,3.0000000000000018,0,4,5,6,21,15.000000000000002,10,16.999999999999996,17.999999999999996,19,17,9.000000000000002,6,10.999999999999998,13,13.999999999999998,9,3.0000000000000018,0,4,5,6,21,15.000000000000002,10,16.999999999999996,17.999999999999996,19,17,9.000000000000002,6,10.999999999999998,13,13.999999999999998,0.16047380000747044,0.028201896482629503,0,0.048561876466389306,0.05377322182822095,0.07114583976507274,6.458889609959075e-4,-4.230252734649753e-5,-7.841995729073841e-4,3.535109036062229e-5,1.6380448694061658e-4,2.7320574948875084e-4,2,147.55797664945376
NLA12_NY-0112,15,10.000000000000004,3,10.999999999999998,12,14,172,138,46,162,165.99999999999997,169.00000000000003,39,19,12,23.000000000000004,26.999999999999996,31.000000000000004,15,10.000000000000004,3,10.999999999999998,12,14,172,138,46,162,165.99999999999997,169.00000000000003,39,19,12,23.000000000000004,26.999999999999996,31.000000000000004,0.21954352071870606,0.11382325458860892,0.0161872933341078,0.13637267531347308,0.1564810535216454,0.1842540227417605,0.0014541379233058854,-3.610045732988755e-4,-0.0021685586619244637,2.7020137811633167e-4,5.700871761309506e-4,8.562557627797412e-4,3.8,80.19773246881203
NLA12_OR-133,11,4,2,4.999999999999999,5.999999999999998,5.999999999999998,88,50.00000000000001,19,58.99999999999999,61,62,23,12.99999999999999,6,13.999999999999996,15,16,11,4,2,4.999999999999999,5.999999999999998,5.999999999999998,88,50.00000000000001,19,58.99999999999999,61,62,23,12.99999999999999,6,13.999999999999996,15,16,0.20181904820040344,0.039340987791085344,0,0.055195915520829385,0.07446245134122689,0.09508829807921054,5.508148631201941e-4,-1.8399917301729334e-5,-6.765757160651037e-4,1.038296891837874e-4,1.7468280597081004e-4,2.534157382201176e-4,2.9,104.46286770250457
NLA12_OK-302,14,7.000000000000001,0,8,9,10,42,28.999999999999996,19,31.00000000000001,32,33.99999999999999,28,21,12,21.999999999999993,22.999999999999996,25,14,7.000000000000001,0,8,9,10,42,28.999999999999996,19,31.00000000000001,32,33.99999999999999,28,21,12,21.999999999999993,22.999999999999996,25,0.22258490894674976,0.06865312513692738,0,0.100974516791744,0.11198119317262648,0.13045645388620028,5.812968276688653e-4,-1.8687598564227017e-4,-8.877540305327404e-4,4.293051747992509e-6,1.1828204054706048e-4,2.6500182216855785e-4,5.5,126.98713545241782
NLA06608-1655,12,4.999999999999997,1,6,6.999999999999997,8,25,16,11,17.000000000000004,18,19,23,13.000000000000002,7,15.000000000000002,16,17,12,4.999999999999997,1,6,6.999999999999997,8,25,16,11,17.000000000000004,18,19,23,13.000000000000002,7,15.000000000000002,16,17,0.16425380283848373,0.056256074670947995,0,0.07622694823454808,0.08427366657070146,0.09750181698086736,8.066814726568784e-4,3.710058995787472e-5,-7.857868242179623e-4,1.8116743451602712e-4,2.753988706573277e-4,4.2560298402107824e-4,1.5,133.7868103254305
NLA12_NE-102,11,3.0000000000000004,0,3.0000000000000004,3.0000000000000004,4,40,29.999999999999986,22,30.99999999999999,32,32.99999999999999,30,9.999999999999998,3,14.999999999999998,17,26.000000000000004,11,3.0000000000000004,0,3.0000000000000004,3.0000000000000004,4,40,29.999999999999986,22,30.99999999999999,32,32.99999999999999,30,9.999999999999998,3,14.999999999999998,17,26.000000000000004,0.120091172687333,0.027286875101804532,0,0.032374584893496997,0.039123699986849024,0.053299225917885905,2.3407388464486337e-4,-5.231669326317992e-5,-4.324092907810209e-4,3.626398711588087e-5,8.901912383888908e-5,1.45718688008658e-4,1.6,129.95999058648374
NLA12_MI-164,15,5.999999999999999,2,6.999999999999999,8,9,36,27.999999999999986,15,30.000000000000004,31,32,36,19.999999999999996,11,24.000000000000004,27.000000000000007,28.999999999999996,15,5.999999999999999,2,6.999999999999999,8,9,36,27.999999999999986,15,30.000000000000004,31,32,36,19.999999999999996,11,24.000000000000004,27.000000000000007,28.999999999999996,0.23972575581930888,0.05702540012096542,0,0.07225149649236666,0.09356641547279443,0.11571681370343463,0.0010941191212301958,-1.5441961365421911e-4,-0.0011930244890833036,1.1633654789700711e-4,2.3523318185317423e-4,3.734940786511486e-4,0.9,77.0528077822109
NLA12_WI-144,11,6.999999999999999,2,8,9.000000000000002,10,30,20,12,22.000000000000004,24,28.000000000000004,20,14.999999999999996,10,16,17,18.000000000000004,11,6.999999999999999,2,8,9.000000000000002,10,30,20,12,22.000000000000004,24,28.000000000000004,20,14.999999999999996,10,16,17,18.000000000000004,0.16820614021047497,0.05602327508287796,0,0.09431918432872118,0.11204886961409248,0.13733273169123703,7.956711549793391e-4,-2.831553952368229e-4,-0.0012654653369899753,-3.60095904903509e-5,1.1189484705181821e-4,3.86707434997151e-4,2.5,58.79975171435297
NLA12_NE-149,8,4,2,5,5,6,10,8,6,8,8.999999999999998,8.999999999999998,10,7.000000000000001,6,8,8,8.999999999999996,8,4,2,5,5,6,10,8,6,8,8.999999999999998,8.999999999999998,10,7.000000000000001,6,8,8,8.999999999999996,0.1119381640802737,0.04581677597421031,0,0.05371456547220965,0.0662997896735779,0.0805705743600867,3.621408689942376e-4,-1.8426904026463107e-5,-6.8418702599277e-4,9.736634534654741e-5,1.8610945690915965e-4,2.3766789348601204e-4,1.4,102.52686201574193
NLA12_NH-107,17,7,2,9.999999999999998,12.000000000000004,14,59,42,25,47.00000000000001,51,53.99999999999999,37,25.000000000000004,17,26.999999999999993,27.999999999999996,30.999999999999996,17,7,2,9.999999999999998,12.000000000000004,14,59,42,25,47.00000000000001,51,53.99999999999999,37,25.000000000000004,17,26.999999999999993,27.999999999999996,30.999999999999996,0.3112688640095376,0.0738177023950679,0.0161872933341078,0.1067198479335955,0.12035578695953476,0.19183754047389837,7.878512716731557e-4,-2.0581564099988995e-4,-0.0015817485501620394,-1.0511227287370561e-5,6.650796524322284e-5,3.166258742029575e-4,2.4,39.28276618236796
NLA06608-1953,78,37.00000000000001,0,44.99999999999999,49.99999999999999,55,403,226.57233894254702,97,274.4905171136465,298.60079051383394,320.5044793560114,267,160.99999999999997,31,190.00000000000003,207.00000000000003,223.99999999999997,78,37.00000000000001,0,44.99999999999999,49.99999999999999,55,403,226.57233894254702,97,274.4905171136465,298.60079051383394,320.5044793560114,267,160.99999999999997,31,190.00000000000003,207.00000000000003,223.99999999999997,1.1228851400854114,0.4101673432209833,0,0.5272090353507968,0.5969943830241177,0.6829765469645507,0.0030218960383603436,-7.565364429174864e-4,-0.006581959799471252,2.681178120118783e-4,5.819856658781242e-4,9.429039397802997e-4,12.5,320.3685558422826
NLA06608-0042,26,9,3,11.999999999999998,14,15.000000000000002,139,106,51,114.00000000000001,119.99999999999999,130,90,41,13,56,60.99999999999998,75,26,9,3,11.999999999999998,14,15.000000000000002,139,106,51,114.00000000000001,119.99999999999999,130,90,41,13,56,60.99999999999998,75,0.4087760589795846,0.09238100883343936,0,0.123361989239696,0.14572767627345587,0.17882124529259746,0.0010267219104946753,-2.7039356336446175e-4,-0.0016079952005695548,-5.313678742528489e-6,9.814011870727955e-5,3.078124250643001e-4,13.75,275.26365570702745
NLA12_ID-175,55,20.99999999999999,3,24.999999999999996,28.999999999999996,34.99999999999999,179,143,69,152,158.99999999999997,166.00000000000003,160,72,41,85.00000000000001,91,108.00000000000001,55,20.99999999999999,3,24.999999999999996,28.999999999999996,34.99999999999999,179,143,69,152,158.99999999999997,166.00000000000003,160,72,41,85.00000000000001,91,108.00000000000001,0.7216398067221376,0.22161154726338045,0,0.29093718464607005,0.33012412787472956,0.39995438616952333,0.0046973761748963245,-5.169727305365272e-4,-0.00433416002307604,3.304990063141577e-5,4.0360897971817244e-4,8.850349607388147e-4,11.5,213.4424679471972
NLA06608-0184,18,5.999999999999997,2,8,9,13.000000000000002,34,23,15,27.000000000000004,29,31.000000000000007,22,16,12,16.999999999999996,18,20.999999999999996,18,5.999999999999997,2,8,9,13.000000000000002,34,23,15,27.000000000000004,29,31.000000000000007,22,16,12,16.999999999999996,18,20.999999999999996,0.378942934752486,0.05282140125308596,0,0.07902400868663276,0.09636364402710858,0.15363108473660964,0.0010896991237132842,-7.804976427884491e-5,-0.0015340391030022426,1.0085999991129003e-4,1.9776138209060072e-4,2.684064402989838e-4,2,149.13075725365513
NLA06608-R715,12,6,0,6.999999999999999,8,8.999999999999998,19,13.999999999999998,9,17,17,19,17,12,7,15.000000000000005,15.000000000000005,16.999999999999996,12,6,0,6.999999999999999,8,8.999999999999998,19,13.999999999999998,9,17,17,19,17,12,7,15.000000000000005,15.000000000000005,16.999999999999996,0.26358890871204416,0.06536916840650221,0,0.08152921074308456,0.09248753549386912,0.11737181582587052,9.949277402796438e-4,-8.315142139821338e-5,-6.874159876080132e-4,6.931779926028438e-5,1.812997915341105e-4,2.9803074559863087e-4,4.3,152.4812371625723
NLA06608-0189,46,31.00000000000001,7,34,36,39,154,120.99999999999999,82,129,134.00000000000003,139,134,91,53,106,112,119,46,31.00000000000001,7,34,36,39,154,120.99999999999999,82,129,134.00000000000003,139,134,91,53,106,112,119,0.7200627333971775,0.36140197344719543,0.0161872933341078,0.42342448314794134,0.4588997499549818,0.4988861354592663,0.0026801455398276133,-0.0011088194709675074,-0.004890184636451973,-1.6207148005683157e-4,4.664613423148096e-4,9.284557260792821e-4,4.1,75.65736195089785
NLA12_OR-155,21,6,0,10,11,12.999999999999991,124,81.00000000000001,14,93,102.99999999999999,111.00000000000001,65,20.999999999999993,6,51.00000000000001,55.00000000000001,58,21,6,0,10,11,12.999999999999991,124,81.00000000000001,14,93,102.99999999999999,111.00000000000001,65,20.999999999999993,6,51.00000000000001,55.00000000000001,58,0.35077183756925845,0.06550845350083254,0,0.11429067446119567,0.13593175399805363,0.16966353866303607,0.0015490317770252377,-7.028663519165338e-5,-0.0012897793863524938,1.082963896609797e-4,3.000851866438179e-4,6.625233409818308e-4,10.9,340.1643358574494
NLA12_IN-128,15,5,1,5.999999999999999,6.999999999999999,9,24,16,10,18.999999999999996,19.999999999999996,21,21,13.999999999999991,7,16,16.999999999999996,18,15,5,1,5.999999999999999,6.999999999999999,9,24,16,10,18.999999999999996,19.999999999999996,21,21,13.999999999999991,7,16,16.999999999999996,18,0.24340682332582975,0.046025325973393684,0,0.06662386475131996,0.08085661993997376,0.10625161986567822,0.0010824038624640622,-8.324478641901902e-5,-9.916892555406403e-4,6.813202537405621e-5,1.5984015491588276e-4,3.59832251822599e-4,8.15,301.0066571518628
NLA12_MN-143,8,2.9999999999999996,1,4,5,5.999999999999999,23,18,14,19.000000000000004,19.000000000000004,20.000000000000004,19,14,9,15,15,16,8,2.9999999999999996,1,4,5,5.999999999999999,23,18,14,19.000000000000004,19.000000000000004,20.000000000000004,19,14,9,15,15,16,0.1426285184469178,0.04007330107860719,0,0.049931005904733115,0.057264370265453286,0.07085277547384244,5.173311768585362e-4,-2.0083595014635024e-6,-5.890552827464555e-4,1.6979033034451705e-4,2.5538419023449764e-4,3.010576367468814e-4,1.7,87.2823140114607
NLA06608-2072,14,6,2,7.000000000000001,8,10,27,21,17,22.999999999999993,24.000000000000007,24.000000000000007,27,19.999999999999996,12,21,22.999999999999996,24,14,6,2,7.000000000000001,8,10,27,21,17,22.999999999999993,24.000000000000007,24.000000000000007,27,19.999999999999996,12,21,22.999999999999996,24,0.21654489408576336,0.0596605917100531,0,0.07521343141850358,0.08312761518579577,0.09923725027637241,6.063417210339932e-4,-1.6442918918609627e-4,-7.776725255003072e-4,6.03874480325162e-5,1.179251459477593e-4,3.1715561688400423e-4,2.9,79.52072682059043
NLA06608-0550,28,9,2,12.999999999999998,16,19,185,90.00000000000003,28,102.00000000000001,130,163,98,32,11,50,67,79.00000000000001,28,9,2,12.999999999999998,16,19,185,90.00000000000003,28,102.00000000000001,130,163,98,32,11,50,67,79.00000000000001,0.4733727034575078,0.09086194391077837,0,0.14339389900337352,0.1865271595119756,0.24494491982049557,0.0010383432317931432,-2.713619133123159e-4,-0.002115992392535007,2.5587911349611205e-5,1.9497335712977256e-4,4.3221693595972126e-4,7.9,265.81535422255934
NLA12_MS-104,17,3.000000000000001,1,4.999999999999998,7.000000000000001,10.999999999999998,24,17.000000000000004,6,18.000000000000007,19,20.000000000000007,24,8,4,14.000000000000002,16,17.999999999999996,17,3.000000000000001,1,4.999999999999998,7.000000000000001,10.999999999999998,24,17.000000000000004,6,18.000000000000007,19,20.000000000000007,24,8,4,14.000000000000002,16,17.999999999999996,0.2607869799397611,0.025214424050478627,0,0.04191609742941585,0.060211814375474314,0.10818033208974559,9.751926912845574e-4,3.7029368823112304e-5,-0.0015509779649262089,1.764905459459469e-4,3.422622718679088e-4,4.4859411593518015e-4,2.3,168.15168746864654
NLA06608-2007,11,4.999999999999998,1,6,7.000000000000001,7.000000000000001,21,12,8,12.999999999999995,14.000000000000005,15,18,10.999999999999996,6,12,12,14.000000000000002,11,4.999999999999998,1,6,7.000000000000001,7.000000000000001,21,12,8,12.999999999999995,14.000000000000005,15,18,10.999999999999996,6,12,12,14.000000000000002,0.18922047994873087,0.048561876466389244,0,0.06474916676910379,0.07676197879799351,0.09420426778586724,8.843987288817854e-4,-8.214663560435987e-5,-0.0010537141796539227,4.975428176721496e-5,2.2508594191173736e-4,4.932455089470679e-4,2.2,214.11968457070643
NLA06608-0339,9,0,0,0,0,3.0000000000000004,18,13.999999999999995,4,16,16.999999999999993,18,16,6.000000000000002,0,11.000000000000002,12.000000000000005,12.999999999999998,9,0,0,0,0,3.0000000000000004,18,13.999999999999995,4,16,16.999999999999993,18,16,6.000000000000002,0,11.000000000000002,12.000000000000005,12.999999999999998,0.18020865841495454,0,0,0,0,0,3.917464370240077e-4,-2.410804031925842e-9,-5.402594947459499e-4,2.473391098792125e-9,2.473391098792125e-9,2.473391098792125e-9,7.8,227.62397398837558
NLA12_UT-173,51,18,2,25,30.000000000000007,36,169,87,37,98.99999999999999,106.00000000000001,111.99999999999999,112,64.99999999999999,18,79.00000000000001,85.99999999999999,94.00000000000004,51,18,2,25,30.000000000000007,36,169,87,37,98.99999999999999,106.00000000000001,111.99999999999999,112,64.99999999999999,18,79.00000000000001,85.99999999999999,94.00000000000004,0.7385375193630158,0.17828167976604803,0,0.25195225646309977,0.31927457966149925,0.41587617528226634,0.0036380419665057065,-4.0939003520809223e-4,-0.0035191967511619634,-1.354686218438645e-5,5.404651673555679e-4,0.0011966190428089056,14,247.98255946853868
NLA06608-1224,14,6.000000000000004,2,7,7,8,25,15.000000000000002,10,17,18,20,22,12,5,12.999999999999998,14,16,14,6.000000000000004,2,7,7,8,25,15.000000000000002,10,17,18,20,22,12,5,12.999999999999998,14,16,0.2017439921900828,0.05226998168389599,0,0.06757485538899546,0.08357145786744176,0.10195858560670155,7.61522911374203e-4,6.127333680323212e-6,-7.409174243662478e-4,1.410974540057382e-4,2.4724444138900107e-4,3.53989500958326e-4,5.5,344.5744468580947
NLA06608-1425,40,8,1,10,12,14.000000000000002,64,47.999999999999986,29,52,55.999999999999986,57.999999999999986,54,41.999999999999986,22,46.00000000000001,46.99999999999999,48,40,8,1,10,12,14.000000000000002,64,47.999999999999986,29,52,55.999999999999986,57.999999999999986,54,41.999999999999986,22,46.00000000000001,46.99999999999999,48,0.36174692674899983,0.06899186458329719,0,0.10041807074393805,0.12501712432771317,0.16435641628149372,0.0013533688303555588,-1.6872303057149043e-4,-0.0038246515535486658,-1.6018686649956737e-5,1.3559452163853155e-4,3.445482238101284e-4,6.9,169.20096385584128
NLA06608-0057,22,9.000000000000009,2,10,11.999999999999993,14.000000000000002,41,24,14,27.000000000000004,28.999999999999996,32,38,19,11,21,22.99999999999999,25.999999999999996,22,9.000000000000009,2,10,11.999999999999993,14.000000000000002,41,24,14,27.000000000000004,28.999999999999996,32,38,19,11,21,22.99999999999999,25.999999999999996,0.33930491694032316,0.08537669120785342,0,0.11310079438876885,0.13519263445049692,0.16547202983830417,0.001191091127788411,-1.9223498618634206e-4,-0.001639702263096454,8.21533194570133e-5,2.6362122818165474e-4,5.26589546507376e-4,3.2,130.19194456975495
NLA12_MO-104,18,4.999999999999999,0,7.000000000000002,8,10,95,74.00000000000001,36,81.99999999999999,86,90,62,37,8,43,46.00000000000001,49.999999999999986,18,4.999999999999999,0,7.000000000000002,8,10,95,74.00000000000001,36,81.99999999999999,86,90,62,37,8,43,46.00000000000001,49.999999999999986,0.24200364947536612,0.05242914012311356,0,0.06935368888981429,0.08346235061556384,0.10538009692459954,8.698629173571608e-4,-1.1197645916489443e-4,-9.755609490438354e-4,-1.3371547915683222e-5,1.10436913743595e-4,2.704445277395602e-4,7.5,241.70372990095171
NLA06608-0176,15,4.999999999999999,1,5.999999999999999,6.999999999999996,8,18,10.999999999999996,5,11.999999999999996,13.999999999999998,14.999999999999998,18,9.000000000000004,3,11.000000000000002,11.999999999999995,13.999999999999996,15,4.999999999999999,1,5.999999999999999,6.999999999999996,8,18,10.999999999999996,5,11.999999999999996,13.999999999999998,14.999999999999998,18,9.000000000000004,3,11.000000000000002,11.999999999999995,13.999999999999996,0.20372250998099206,0.03794597534295134,0,0.052440618658025434,0.06766595054531954,0.09288603018620915,0.0013429979386500482,7.876340109232807e-6,-9.241907692574466e-4,1.4447670552682882e-4,2.0228031919265857e-4,3.9124358694789474e-4,2.2,74.99679273799363
NLA06608-1643,24,10.999999999999998,0,14,16,18,41,33.00000000000001,19,37,39.999999999999986,39.999999999999986,40,22.999999999999996,10,28,31,35.99999999999999,24,10.999999999999998,0,14,16,18,41,33.00000000000001,19,37,39.999999999999986,39.999999999999986,40,22.999999999999996,10,28,31,35.99999999999999,0.43630847250206023,0.11032247867303398,0,0.16126628108147784,0.19806116862907372,0.25489071163366983,0.0019703437921052536,-1.7238609705953168e-4,-0.0022281890098629262,2.789272279068178e-4,5.882398686845925e-4,0.001022962493842944,11.2,138.05679438225562
NLA12_SC-105,25,11,4,13.000000000000004,15,17,47,32,21,35,37,38,39,23,19,25,25.999999999999996,26.999999999999996,25,11,4,13.000000000000004,15,17,47,32,21,35,37,38,39,23,19,25,25.999999999999996,26.999999999999996,0.33546144220407115,0.0898646486576237,0,0.12463063998990696,0.14698818801726976,0.18393853397994794,0.0011028836642937975,3.515651140479892e-5,-0.0014631632669318518,2.904918907945185e-4,4.6818066830313544e-4,7.545338638334606e-4,2.6,75.82706274471062
NLA12_IN-174,16,5.999999999999998,2,8,10.000000000000004,12,35,23.000000000000004,14,25.999999999999996,27.000000000000004,29.000000000000004,31,16,8,20.000000000000004,22.000000000000007,23.999999999999996,16,5.999999999999998,2,8,10.000000000000004,12,35,23.000000000000004,14,25.999999999999996,27.000000000000004,29.000000000000004,31,16,8,20.000000000000004,22.000000000000007,23.999999999999996,0.2841643302437808,0.06367000460606612,0,0.08314984483208748,0.10444701117458177,0.13924453163672817,0.0015217910415538834,-1.4668076432809303e-4,-0.0017478507287668203,1.0071292686699394e-4,2.2139847892081277e-4,4.060440466524961e-4,11.8,65.18068083876157
NLA12_WY-131,29,10.000000000000002,0,14.000000000000002,16,18,120,74.99999999999999,48,92.00000000000001,101,108.99999999999999,105,44.99999999999999,6,73.00000000000001,82.99999999999999,89.99999999999999,29,10.000000000000002,0,14.000000000000002,16,18,120,74.99999999999999,48,92.00000000000001,101,108.99999999999999,105,44.99999999999999,6,73.00000000000001,82.99999999999999,89.99999999999999,0.410536044727313,0.11001564911016437,0,0.16280988477394284,0.19615164032130436,0.23480761702790834,0.0012242429309896154,-4.2105411622407753e-4,-0.001754806220474304,-1.8911859950025147e-4,-6.7286290061142e-5,1.5844454020641111e-4,3.5,268.21388874275567
NLA12_UT-412,26,14,0,17,18.999999999999996,20,114,94,50,102.00000000000001,105,109.00000000000003,99,45.99999999999999,22,60.00000000000001,74,82,26,14,0,17,18.999999999999996,20,114,94,50,102.00000000000001,105,109.00000000000003,99,45.99999999999999,22,60.00000000000001,74,82,0.48215612806243147,0.13639136382620884,0,0.17074031395066644,0.20898527144768986,0.23572727967282753,7.597341234422972e-4,-4.7880276008675863e-4,-0.0017518704183115909,-1.5063732854365028e-4,5.0024094382108914e-5,2.9296895201987445e-4,5.7,126.26757085635634
NLA12_NM-134,28,6.999999999999999,1,9.999999999999998,12.000000000000002,16,78,42.99999999999999,24,49,55.99999999999999,63,56,24.000000000000004,10,28.999999999999996,37,43,28,6.999999999999999,1,9.999999999999998,12.000000000000002,16,78,42.99999999999999,24,49,55.99999999999999,63,56,24.000000000000004,10,28.999999999999996,37,43,0.40555877910372085,0.07700483008470987,0,0.1023670784260713,0.12590516166798227,0.166719891479988,0.0024243629652802756,-1.3893363344218327e-4,-0.0028796712772708962,0.00010966591005040149,2.9748292926028955e-4,7.140025798349622e-4,16.9,338.4826164292507
NLA12_FL-102,21,5,2,7.000000000000001,8,9.000000000000002,29,16,10,18,19.000000000000004,20.999999999999993,25,13.000000000000002,6,14.999999999999995,16,17.000000000000004,21,5,2,7.000000000000001,8,9.000000000000002,29,16,10,18,19.000000000000004,20.999999999999993,25,13.000000000000002,6,14.999999999999995,16,17.000000000000004,0.36702778466588576,0.04893711966558834,0,0.06729895006035516,0.08042077724335242,0.10381559256758226,8.56766813411171e-4,5.137725334099717e-5,-7.838519687890446e-4,2.0204650101870943e-4,2.8654108568402457e-4,3.837920016874472e-4,3.8499999999999996,673.4294685079515
NLA06608-1131,26,6.999999999999996,0,10.000000000000005,12,14,38,23.000000000000004,10,25.99999999999999,27,29.99999999999999,37,20,7,23.000000000000007,24.999999999999996,26.999999999999996,26,6.999999999999996,0,10.000000000000005,12,14,38,23.000000000000004,10,25.99999999999999,27,29.99999999999999,37,20,7,23.000000000000007,24.999999999999996,26.999999999999996,0.5068955597484157,0.06753173873855359,0,0.09943096991680599,0.12131818266947236,0.16245997745073093,0.0014485724898588483,-9.67923093309459e-5,-0.0017584821171509311,1.4365605417788818e-4,2.843257109342473e-4,4.8350630699910206e-4,25.9,552.0696891097424
NLA12_IL-114,18,5.999999999999996,1,8,8.999999999999995,10.000000000000002,33,17,9,19.00000000000001,20.000000000000014,23.000000000000007,27,11.999999999999991,6,14,14.999999999999986,16.99999999999999,18,5.999999999999996,1,8,8.999999999999995,10.000000000000002,33,17,9,19.00000000000001,20.000000000000014,23.000000000000007,27,11.999999999999991,6,14,14.999999999999986,16.99999999999999,0.24640881689073538,0.065898273957659,0,0.0911771065636212,0.10768553930646857,0.13373400980516495,0.0014449975967851037,-3.858931922623169e-5,-0.002049226755621602,2.3492494186786608e-4,4.0304939837243324e-4,6.012083489452096e-4,15,81.3255567134034
NLA06608-1739,59,28.000000000000007,2,30.99999999999999,34,38,194,130.00000000000003,62,144.00000000000003,153,165,165,79.99999999999999,43,90.99999999999999,98.00000000000001,117.00000000000001,59,28.000000000000007,2,30.99999999999999,34,38,194,130.00000000000003,62,144.00000000000003,153,165,165,79.99999999999999,43,90.99999999999999,98.00000000000001,117.00000000000001,0.8912546201323568,0.27548654369317344,0,0.3339590793313138,0.3652788506554933,0.4282990688981607,0.0029172172722185764,-5.29381136189393e-4,-0.0036425185983651296,3.5069351721595725e-4,6.897064406125269e-4,0.0011242883213644082,36,231.5784270282519
