lagoslakei,hcurv_min,hcurv_max,hcurv_median,vcurv_min,vcurv_max,vcurv_median,elev_min,elev_max,elev_median,slope_min,slope_max,slope_median,relief1000_min,relief1000_max,relief1000_median,relief500_min,relief500_max,relief500_median,relief100_min,relief100_max,relief100_median,relief50_min,relief50_max,relief50_median,dev1000_min,dev1000_max,dev1000_median,dev500_min,dev500_max,dev500_median,dev100_min,dev100_max,dev100_median,dev50_min,dev50_max,dev50_median
3355,-0.002330364,0.002518567,1.09e-4,-0.002393145,0.002669091,1.06e-4,508,544,522,0,16.38671445,4.567871525,16,41,23,10,36,17,0,19,8,0,11,4,-1.864887712,2.446553645,0.20043745,-1.754078534,2.683213629,0.145661532,-2.113469986,2.21314138,0.142121827,-2.035526756,2.086996779,0.048135728
3626,-0.00282303,0.002776436,2e-4,-0.003081313,0.003216747,2.28e-4,377,417,396,0,27.37076187,5.455671049,17,40,24,12,36,21,2,25,11,0,20,4,-1.989758098,2.887476666,0.328598153,-1.792045552,2.8436734,0.485472193,-2.147464077,2.368848372,0.174790083,-1.763834207,2,0.070181319
3816,-0.001096078,0.001746395,3.82e-5,-0.001507036,0.001754622,2.21e-5,402,438,411,0,16.38324816,3.914389239,13,46,29,9,40,19,0,22,7,0,11,3,-1.203457964,3.058135864,-0.20209813,-1.247135402,1.999750376,-0.084235002,-2.023388296,2.017386148,0.046997159,-2,1.885618083,0
3914,-0.001498135,0.002109082,1.45e-4,-0.001428074,0.002268732,3.52e-5,499,525,509,0,14.16168941,4.390000509,16,31,22,14,31,19,2,23,8,0,11,4,-1.31254595,2.427121583,0.040420312,-1.212697754,2.2112875340000002,0.25708502,-1.610965191,1.619393062,0.101064986,-2.666666667,1.49671085,0.079141952
4091,-0.001326827,0.001503811,3.79e-5,-0.00142033,0.001940363,1.42e-4,322,343,332,0,20.86291184,3.053972263,12,34,17,7,22,13,2,19,6,0,15,2,-2.02731526,1.813649583,0.039208254,-1.524267928,1.975032388,0.333982348,-2.558408596,1.927387141,0.17317097,-2,2,0.078225352
4139,-0.001626841,0.003039432,1.39e-4,-0.002193976,0.003074241,4.68e-5,239,269,247,0,20.56279812,3.905538211,13,38,22,5,38,17,0,24,8,0,13,3,-1.590786813,3.035942301,-0.079784152,-1.38893732,3.930070519,0.203686923,-1.875988998,2.138284196,0.077867021,-1.763834207,1.885618083,0.036769634
4287,-0.002152745,0.002506001,1.06e-4,-0.002182089,0.002696654,4.53e-5,241,265,248,0,19.12588375,3.945245808,14,52,30,7,32,17,1,21,8,0,14,3,-1.613024814,1.708066725,-0.304062934,-1.572093746,2.594504946,-0.049534425,-1.883630537,2.084142097,0.086003614,-1.849000654,1.849000654,0.053478609
4243,-0.003296123,0.004134072,1.07e-4,-0.003365565,0.004416972,2.29e-4,245,318,274,0,40.17007007,3.883748652,11,67,29,7,57,19,1,40,8,0,32,3,-2.592752764,3.119891854,0.173203518,-2.906417419,2.636058172,0.358850935,-2.080318804,2.407898824,0.202778111,-2,2.666666667,0.110460671
4245,-0.001209958,0.001348485,1e-4,-0.001104307,0.001354572,7.02e-6,471,492,477,0,11.71375383,3.079033967,12,28,16,5,24,12,2,11,5,0,8,2,-1.601802517,2.430321741,-0.202654558,-1.479729605,2.557480057,0.077702344,-1.895906009,2.312495992,0.048618001,-2.666666667,1.988269694,0.05401222
4252,-0.001014839,0.001232453,3.78e-5,-9e-4,0.001403409,5.6e-5,333,355,339,0,15.19566081,2.271724573,10,41,25,6,31,13,0,15,4,0,11,2,-1.1925441,1.177327669,-0.320144635,-1.377615561,1.55069355,-0.007869596,-1.771984834,2.505064705,0.112294918,-2.666666667,2,2.24e-4
4329,-0.001829116,0.001891423,8.28e-5,-0.001938318,0.001299133,1.27e-4,389,417,401,0,15.30640702,3.934113754,15,36,24,10,30,19,1,21,7,0,10,3,-1.812479584,1.390282139,-0.131740392,-1.721199422,1.661985415,-0.036752023,-1.8516402,2.246970183,0.107265384,-1.833333333,1.833333333,0.053772686
4397,-0.001653048,0.002361948,7.76e-5,-0.002215833,0.002552352,2.9e-4,296,319,308,0,30.40056444,4.104177024,12,32,17,9,23,16,0,21,9,0,21,4,-1.488539524,2.828906289,0.359500471,-1.476327613,2.736362424,0.514623533,-1.592650706,2.103616723,0.194052476,-2,2.141213516,0.079949774
4416,-9.49e-4,0.001631903,2.29e-5,-0.001073039,0.001046706,8.36e-5,264,284,269,0,10.74732996,2.251318884,12,29,20,5,26,11,1,14,4,0,7,2,-1.673347723,1.821393659,-0.287807841,-1.921294079,2.989456895,0.046643849,-2.449489743,2.082041217,0.175911483,-1.885618083,2.666666667,0.051796188
4525,-0.00159321,0.001981817,1.42e-4,-0.001513908,0.00163372,8.31e-5,393,424,405,0,16.96768459,5.328574978,20,37,27,14,37,23,3,22,9,1,12,4,-1.440308986,1.333909073,-0.350083904,-1.196267887,1.624214615,-0.005872874,-1.864776186,1.728591858,0.131270098,-1.97765293,1.666666667,0.069515635
510,-0.002018223,0.001756523,5.13e-5,-0.002109235,0.001920344,-7.7e-5,252,286,260,0,20.62422563,3.953477795,19,44,35,11,44,22,0,23,7,0,17,3,-1.568791829,2.217690903,-0.306432659,-1.385538276,2.709235761,-0.112015675,-2.260846303,1.80636578,0.009924371,-1.632993162,1.885618083,0
556,-0.001,0.001161271,3.78e-5,-0.001532935,8.29e-4,-7.86e-6,375,394,382,0,12.1890304,2.85865348,14,36,27,10,28,17,2,14,5,0,8,2,-1.807883178,2.284613609,-0.577958597,-1.787226726,1.710704027,-0.260161939,-1.835332611,2.1672934170000002,0.046918372,-1.479200523,1.63784605,0
552,-0.001065357,0.001238674,8.39e-5,-0.001335551,0.001594606,8.44e-5,270,297,277,0,24.31797763,2.788634743,7,36,14,5,33,11,1,20,5,0,18,2,-1.473424954,3.51151185,0.389831562,-1.82136748,3.898390507,0.422086808,-2.821411058,2.413529944,0.142566426,-2.666666667,2,0.077338571
524,-0.001449783,0.00221317,1.44e-4,-0.001727343,0.001965582,8.43e-5,292,319,302,0,19.97010344,3.79733735,8,90,25,7,59,17,0,23,7,0,13,3,-1.690867942,3.047007788,0.297941826,-2.045433675,3.18497065,0.294062207,-1.959239962,2.173676322,0.17448004,-1.885618083,2,0.085438938
624,-0.00122382,0.001518915,9.94e-5,-0.001174349,0.001271233,1.48e-4,418,442,428,0,19.49574494,3.093775744,14,33,20,7,31,15,2,17,6,0,13,3,-1.454350667,1.386159383,0.038867402,-1.647115367,2.21020892,0.227504311,-1.752642423,1.979649739,0.133641143,-2,1.833333333,0.068320734
623,-0.002109716,0.002486852,1.06e-4,-0.001625016,0.002799759,7.4e-5,267,297,280,0,12.9605708,4.553350797,19,35,24,15,34,21,2,18,9,0,11,4,-1.985592537,2.164211221,-0.079525567,-1.26935646,1.893930237,0.084530967,-1.655601731,2.161791576,0.085810133,-1.539600718,1.885618083,0.037247834
621,-0.00187051,0.002263778,7.6e-5,-0.002033972,0.002069307,-7.66e-5,413,473,424,0,25.34728599,4.843606523,25,78,45,8,77,30,0,31,9,0,18,4,-1.402762631,1.189038203,-0.429500402,-1.382756805,2.580791031,-0.16399719200000001,-1.899494796,2.163733812,0.046394411000000003,-2,2.033314271,0.002049506
644,-0.002751876,0.001401647,4.77e-5,-0.00311681,0.001621743,-7.46e-4,67,129,83,0,32.657188,8.553731859,118,199,167,26,164,99,3,42,14,1,20,6,-1.193333344,-0.017624616,-0.714840384,-1.106439022,0.957092514,-0.491833211,-1.971520978,1.620810608,-0.102305261,-1.849000654,1.763834207,-0.039643592
646,-0.002038523,0.001371217,1.47e-4,-0.002387767,0.0016871500000000001,-7.9e-5,323,359,331,0,18.43697521,3.266998369,21,47,35,9,39,27,2,22,6,0,13,3,-1.352487575,2.28364227,-0.476083113,-1.287740936,1.437252877,-0.242995784,-1.917413237,2.033167135,0.038932398,-1.63784605,1.849000654,0
591,-0.002111831,0.002770806,1.36e-4,-0.002222589,0.002512934,7.59e-5,366,392,374.4303864,0,28.99445129,2.828512498,9,26,18,5,26,13,1,23,6,0,20,3,-1.184058882,3.187467673,0.486049906,-1.824302842,3.615862268,0.420128013,-1.762037178,2.788815005,0.139869839,-2,2,0.045727224
614,-0.003445012,0.002763421,7.68e-5,-0.001981861,0.003077605,2.28e-4,367,420,384,0,22.29281883,5.453305174,16,77,35,8,62,23,0,29,10,0,16,4,-1.486104894,2.315881541,-0.038491093999999997,-1.478868141,2.382527359,0.164762559,-1.760173166,2.856721202,0.109071557,-1.547479629,1.849000654,0.054747035
613,-0.001363965,0.001969266,9.94e-5,-0.001486493,0.001837367,8.43e-5,275,297,284,0,19.00788798,2.780288516,8,29,14,6,22,11,0,16,5,0,15,2,-1.758315796,2.63069765,0.172109496,-1.945873422,2.884796263,0.328902223,-2.320446904,2.505064705,0.142077939,-2.666666667,2.666666667,0.076992481
647,-0.004283378,0.005062759,3.36e-4,-0.004368628,0.004388608,-9.14e-5,260,356,299,0,48.20149341,12.07290564,34,117,63,20,113,52,0,59,21,0,45,9,-2.238335831,2.257758246,-0.233940106,-1.820983559,2.223993547,-0.048786295,-2.798554104,2.37073134,0.046913578,-2.033314271,2.133333333,0.009708607
773,-0.001418348,0.002318326,1.46e-4,-0.002078751,0.002136188,1.38e-4,293,322,302,0,16.02520304,2.78539269,10,30,18,7,29,13,2,18,6,0,10,2,-1.596166826,3.017748217,0.673942737,-1.573541528,2.760983462,0.608340909,-2.162068813,2.73606349,0.139696492,-2,2,0.045891557
725,-0.002170237,0.002188032,1.05e-4,-0.002405899,0.002583432,1.48e-5,465,519,478,0,27.41005627,4.589593114,33,99,59,9,66,29,1,39,8,0,19,4,-1.242342986,0.791331244,-0.445731204,-1.453151747,2.274529501,-0.086427317,-2.014060275,1.917251439,0.055355866,-2,2,0.001565283
715,-0.001353259,0.001622774,7.45e-6,-0.001321708,0.001453031,1.28e-4,254,276,263,0,16.75154377,3.704791834,11,22,15,7,22,14,0,17,7,0,12,3,-2.023954626,2.229079237,-0.046157481,-1.485064622,1.777870468,0.081219508,-2.079542109,2.371685434,0.108673886,-2.416274785,2,0.076177463
717,-0.001017555,0.001405105,1e-4,-0.001057718,0.001987844,7.67e-6,273,294,281,0,18.4567076,3.183760375,11,33,18,6,26,14,1,18,6,0,14,3,-1.570240186,2.773307233,-0.046914366,-1.445428065,2.428457996,0.054380094,-1.790902231,2.030029783,0.071798181,-2.666666667,1.988269694,4.47e-4
836,-8.12e-4,0.001298024,6.92e-5,-0.001218743,0.001487987,9.89e-5,270,291,279,0,16.69089158,2.780288516,8,37,14,6,34,11,0,14,6,0,12,3,-1.702290883,2.984487215,0.329592651,-2.14759503,3.007607551,0.360743158,-2.44249924,2.999350744,0.111739945,-1.988269694,2.162482024,0.050072937
780,-9.82e-4,0.001372648,3.9e-5,-9e-4,0.001496963,8.56e-5,264,283,272,0,14.31281469,3.071919149,13,25,18,8,24,14,2,18,6,0,11,3,-2.056140908,1.911617559,-0.210415664,-1.70215347,2.308085108,-0.013310149,-2.019907534,2.162882087,0.110150101,-1.885618083,2.141213516,0
887,-0.001674966,0.00326429,-1.58e-5,-0.002571306,0.003834541,2.02e-4,269,297,283,0,28.97573427,5.127401036,15,39,24,12,34,21,0,28,10,0,22,4,-1.8465811,1.976372393,0.084564705,-1.557161117,2.051902682,0.227391121,-1.663160362,1.758994522,0.103190306,-1.763834207,1.916666667,0.0528348
1297,-0.002035317,0.003096226,1.38e-4,-0.00209536,0.003063219,1.38e-4,339,375,350.4202906,0,32.20362921,4.371261846,10,43,22,0,39,19,0,29,8,0,23,3,-2.497760305,4.112998005,0.204277574,-1.704100994,4.015463074,0.296825497,-2.189973601,3.034072915,0.172326261,-2.666666667,2.666666667,0.076719813
1364,-0.002952959,0.001872796,1.68e-4,-0.002390429,0.00248264,3.5e-4,436,474,451,0,25.33279148,5.356706193,19,55,29,10,39,23,2,24,9,0,15,4,-1.961792149,1.70273744,0.179919015,-1.737489702,2.369730241,0.391572928,-1.940505571,1.788227819,0.164866441,-1.849000654,1.849000654,0.06912918
1429,-0.00194888,0.001669534,-7.17e-6,-0.001384826,0.001734425,2.98e-4,397,416,408.4228649,0,20.67200457,3.704791834,15,68,34,9,37,16,2,15,7,0,14,3,-1.69586044,1.132128141,-0.147486027,-1.79385918,1.471990104,0.213225749,-1.732801992,2.019907534,0.209446944,-1.849000654,1.988269694,0.101382998
1436,-0.001878243,0.001420145,5.3e-5,-0.002619166,0.002475446,2.61e-4,373,405,389,0,27.78500347,4.072107873,16,37,23,11,37,19,2,24,8,0,19,3,-2.1398850720000002,1.267619329,-0.163041733,-1.587158931,1.408127734,0.164810002,-1.764142105,2.698077498,0.110526948,-1.666666667,1.849000654,0.04206289
1538,-0.001647799,0.002431852,7.49e-5,-0.001893596,0.002322796,4.43e-4,324,361,341,0,26.1197241,4.289174616,16,41,22,9,36,19,2,31,10,0,24,3,-2.083773599,1.755971715,0.210031981,-2.56608491,2.148681493,0.546236426,-1.814880827,2.195197726,0.29614359,-1.479200523,2.666666667,0.1409156
1566,-0.001654476,0.00171578,1.46e-4,-0.001632478,0.001490116,5.43e-5,248,281,256,0,26.44178635,3.837172431,14,39,25,6,38,16,1,25,7,0,23,3,-1.212044384,2.602120038,0.039321044,-1.160315201,3.484389234,0.265679459,-1.765001386,2.28353389,0.113039562,-2,2,0.048633724
1616,-0.001794737,0.002679652,1.06e-4,-0.00173856,0.002365755,4.65e-5,369,399,380,0,20.63996419,3.867762164,13,33,21,7,29,17,1,24,7,0,15,3,-1.544958708,2.634506858,-0.048172331,-1.78882274,2.851870552,0.110037336,-2.24888503,2.127883086,0.109376863,-2.666666667,1.849000654,0.051019006
1954,-0.001508413,0.001272331,8.34e-5,-0.001410218,0.001892913,1.61e-4,276,302,285,0,22.74494589,3.067563375,13,37,24,5,35,15,2,18,6,0,16,3,-1.227620079,2.53152112,0.101687937,-1.732321712,2.715060002,0.422445241,-1.870696152,1.943533608,0.161383384,-2.666666667,2.666666667,0.076908765
2501,-0.001417116,0.001668953,1.15e-4,-0.002238555,0.001959175,1.63e-4,289,324,302,0,29.30198541,4.456439779,16,56,39,12,53,21,0,30,9,0,23,4,-1.420844413,1.48487741,-0.085956937,-2.025155761,2.010706839,0.135413674,-1.673528309,1.758982234,0.102838552,-1.511857892,1.490711985,0.020463735
2503,-0.002093607,0.002074873,4.21e-5,-0.001885028,0.002495178,4.69e-5,241,273,253,0,23.39008416,3.829786958,11,33,19,9,32,16,0,24,9,0,16,4,-1.628424874,2.637053014,0.451080432,-1.65470981,3.634405791,0.389447858,-2.046202147,1.830237313,0.070224034,-2,1.80952381,0
2713,-0.002628044,0.002151895,1.36e-4,-0.001839154,0.002730106,1.38e-4,283,314,293,0,24.62020103,3.809846055,12,76,35,6,70,16,0,24,7,0,16,3,-1.462051929,1.625179943,-0.117499318,-1.554002951,2.899316611,0.202509024,-2.613505576,1.966485769,0.171983908,-2.002775851,1.885618083,0.084583993
2908,-0.001656545,0.001614543,8.32e-5,-0.001782682,0.001840159,1.94e-4,510,535,522,0,17.72513969,3.832760975,17,37,22,12,30,17,3,20,7,1,13,3,-1.017141102,3.084483886,0.579689552,-1.669257269,2.970183845,0.356134482,-1.450323998,1.772663301,0.147491172,-1.539600718,1.849000654,0.087155972
3291,-0.001406566,0.002464048,8.43e-5,-0.001816738,0.002267917,2.29e-4,307,331,316,0,23.11360334,3.066313668,8,29,13,6,29,12,0,23,6,0,16,3,-1.276685895,3.521239606,0.732673869,-1.25862006,3.092514297,0.642173733,-2.286776171,2.395125164,0.234916916,-2,2.666666667,0.110118334
3636,-0.002107502,0.004146704,7.54e-5,-0.002768769,0.003552722,4.81e-5,263,305,276,0,28.35036919,5.313066819,13,52,30,8,49,23,0,32,10,0,23,4,-1.352745904,3.094035426,-0.049024918,-1.375162332,4.167120147,0.111541693,-1.671258044,2.11549117,0.085445383,-2.141213516,1.849000654,0.047387245
3762,-0.001624467,0.002779994,1.97e-4,-0.002024801,0.002904538,9.83e-6,418,448,431,0,19.35390977,4.564131973,15,42,25,9,35,19,0,24,9,0,16,4,-1.662641948,2.57358954,0.238306908,-1.442206112,3.461841648,0.420187272,-1.739103003,3.275214043,0.077929468,-1.988269694,1.988269694,5.96e-5
3744,-0.001042599,0.001637166,9.94e-5,-7.45e-4,0.001463599,1.6e-4,255,273,264,0,22.09593169,2.780288516,9,19,12,7,18,11,1,18,6,0,15,2,-1.877097176,2.678573412,0.504598591,-1.210572715,3.308152356,0.70725363,-1.963745228,2.36535075,0.199520803,-2,2.666666667,0.109135579
3861,-0.001566639,0.001659802,8.38e-5,-0.001358943,0.001691374,7.07e-6,298,318,306,0,15.25227379,3.831218036,11,26,17,6,26,15,1,19,8,0,15,3,-1.9727908,2.556239457,-0.011203038,-1.920221698,2.545968207,0.045793804,-2.297944332,1.937270035,0.074375814,-2,2,0.048970045
3970,-0.003420024,0.003801439,1.37e-4,-0.003736902,0.003565528,4.44e-4,312,358,345,0,31.28651836,6.406414472,20,49,31,17,48,26,2,33,13,0,22,5,-2.258446118,1.440476601,0.054451371,-2.122188505,1.62972601,0.36866488,-1.822024014,2.243131486,0.202413697,-1.849000654,1.924500897,0.101494202
4015,-0.002081162,0.001689871,1.15e-4,-0.00192147,0.001889103,1.74e-4,452,480,464,0,23.54713616,3.93467275,11,34,21,8,30,16,1,19,7,0,15,3,-1.780536181,1.989427153,0.132599498,-1.562483907,1.981484681,0.289079459,-2.056016015,1.75798182,0.116395787,-2,1.988269694,0.054178649
4428,-0.001325201,0.00207899,1.15e-4,-0.001266767,0.001774234,-3.73e-5,256,284,262,0,23.17029105,3.192979532,14,58,26,8,27,19,1,25,6,0,17,3,-1.629411792,3.423763421,-0.485032757,-1.419601456,2.619128769,-0.144350161,-1.992035014,2.186631596,0.079124006,-1.833333333,1.916666667,0
4529,-0.00311563,0.002811002,1.69e-4,-0.003104847,0.002762505,-5.13e-5,548,599,558,0,20.12481208,5.95457757,29,57,42,15,57,36,3,29,10,1,14,5,-1.160720677,4.012302656,-0.145489557,-1.468612318,3.198723682,-0.169996921,-1.810723922,2.083882741,0.022868167,-1.549193338,1.916666667,0.001407812
4609,-0.001271323,0.001749622,5.08e-5,-0.00118924,0.001576417,2.66e-4,483,501,493,0,20.70454859,3.082359577,9,22,14,8,17,11,2,16,7,1,14,3,-1.835354048,2.030063256,0.303989965,-1.78306718,1.917825256,0.520231203,-1.72351093,2.027218862,0.288282847,-2,1.763834207,0.120047693
4599,-0.003029735,0.002347651,4.71e-5,-0.003099833,0.002868999,7.91e-5,345,391,373,0,33.10084211,4.830559865,17,112,75,15,92,29,0,29,9,0,25,4,-1.678534492,1.582156626,-0.461408737,-1.940244921,1.744469344,-0.117882245,-1.882954211,2.08531842,0.070296932,-1.885618083,2.666666667,0.002180396
4923,-0.00184797,0.002717475,1.38e-4,-0.001463705,0.002228644,2.22e-4,490,513,503,0,22.59401637,4.40014787,11,32,16,10,24,14,1,19,9,0,16,3,-1.528646272,2.219550537,0.505444838,-1.619498272,2.520360122,0.48511653,-2.39183606,1.708756856,0.17078054,-1.849000654,1.794630924,0.085832772
4894,-0.00111158,0.001592531,5.31e-5,-9.38e-4,0.001517267,3.44e-4,250,269,262,0,16.76168555,3.085232019,10,34,15,8,23,12,2,15,8,0,12,3,-1.54484641,2.418137549,0.444803221,-1.413571263,2.159822756,0.633363158,-1.773385956,1.89861719,0.242927399,-2,1.849000654,0.100757562
4974,-0.001931932,0.001793304,1.46e-4,-0.001623159,0.001923924,3.28e-4,345,370,360,0,24.5032727,3.939390187,11,30,19,10,28,17,2,21,8,0,18,3,-2.346408286,1.885083325,0.576720284,-1.729680132,2.516100846,0.574551191,-1.588455235,2.068555054,0.243265507,-2,1.924500897,0.100821789
491,-0.001110595,0.001723523,1.46e-4,-0.001578114,0.001939387,1.29e-4,306,330,315,0,21.26925244,3.066289052,9,34,16,6,34,12,0,21,6,0,15,3,-1.691075617,3.048404124,0.297323965,-1.877305704,2.681177176,0.391868994,-1.986792302,2.776970131,0.203903514,-2.666666667,2,0.110572988
590,-0.001441852,0.001806153,5.34e-5,-0.002163294,0.002653791,4.72e-5,368,397,377,0,27.26780183,3.091108797,7,29,18,6,28,15,0,24,6,0,18,3,-1.612455088,2.409999143,0.173574898,-1.672098615,2.5426001559999998,0.139327985,-2.010648794,2.005552876,0.077959466,-2.666666667,2,3.99e-4
959,-0.001779436,0.001472511,8.37e-5,-0.001641326,0.00181551,2.2e-4,319,357,331,0,24.5956293,3.909322595,12,53,31,8,53,17,2,32,8,0,18,3,-1.448243701,1.564030673,0.05545791,-1.515800619,1.737570193,0.224966817,-1.97773839,2.209708665,0.169392323,-1.666666667,1.849000654,0.069464418
969,-0.001388871,0.002159918,1.14e-4,-0.001953871,0.002120419,1.7e-4,503,532,512,0,21.80370878,3.704791834,7,29,15,6,29,12,0,22,7,0,22,3,-1.387298089,4.05624832,0.640962634,-1.529360229,3.344738967,0.638931674,-2.202515368,2.259119911,0.200953166,-1.885618083,2.666666667,0.079104156
1078,-9.6e-4,0.0021504750000000002,1.15e-4,-0.001753669,0.0025623,1.06e-4,252,277,259,0,29.07787439,2.743976178,8,27,16,6,25,11,1,25,5,0,21,2,-1.5168036,3.999600495,0.267007872,-2.036091875,2.890221602,0.35749848,-2.470348352,2.629481767,0.204052256,-2,2.666666667,0.076378684
1065,-0.00112052,0.001530777,5.32e-5,-0.001596146,0.001664673,9.9e-5,279,308,287,0,22.05168426,3.816402062,13,34,21,7,34,18,0,22,7,0,17,3,-1.515371185,2.077272717,0.101203511,-1.256914989,2.715926211,0.242317891,-1.74956549,1.964811095,0.101533384,-2.035526756,1.885618083,0.053408677
1258,-0.001300241,0.002261166,8.38e-5,-0.001550543,0.001929323,1.28e-4,286,317,301,0,16.24414447,3.936966881,16,44,27,8,36,19,2,20,7,0,13,3,-2.203535795,1.230997746,-0.176166412,-2.076400475,2.233429587,0.140940048,-2.562964842,2.11549117,0.106281627,-2,1.885618083,0.068895749
1271,-0.001733064,0.00243018,1.71e-4,-0.002148292,0.002005914,4.63e-5,413,452,427,0,27.14596756,5.414097616,16,38,27,12,37,22,0,23,10,0,21,4,-1.344047492,2.350397254,0.038171222,-1.484485707,2.214384724,0.069392234,-1.751493914,2.416880788,0.077727509,-2,1.849000654,0.040110107
1273,-7.46e-4,0.001723569,6.92e-5,-0.001145934,0.001273383,-6.88e-5,288,311,293,0,13.1833592,2.780288516,13,46,22,9,22,16,0,13,5,0,9,2,-1.599796435,2.034166147,-0.725894912,-1.418183437,2.650557811,-0.296582095,-1.966485769,2.21867019,0.006188217,-2,2,0
1228,-0.002058743,0.001593704,3.81e-5,-0.001705584,0.001402226,3.45e-4,298,319,311,0,24.22560189,4.336624511,13,27,17,9,24,15,2,21,9,0,18,4,-1.782712516,1.929039753,0.466140972,-1.661780296,1.847165109,0.64840879,-1.728591858,1.826072692,0.258753507,-1.421338109,1.849000654,0.131176427
1308,-0.001339719,0.002084358,2.38e-5,-0.001221089,0.00239862,2.21e-4,361,380,372,0,15.02694326,3.267639622,8,21,12,7,19,11,2,15,6,0,11,3,-1.67907592,2.559942372,0.611635287,-1.46524665,2.160037333,0.476474071,-2.183153101,2.183153101,0.205993518,-2,2.666666667,0.077268078
1433,-0.001805741,0.002367212,7.69e-5,-0.003193514,0.003969287,-1.07e-4,239,292,250,0,27.54461448,4.967424905,23,54,40,6,51,31,0,33,9,0,17,4,-1.994753148,1.930540068,-0.320155152,-1.534543853,3.625257256,-0.10967037,-1.983965205,3.580662603,0.012876753,-1.849000654,2.267786838,0.002774814
1551,-0.001644136,0.002690307,1.08e-4,-0.00173812,0.002281923,1.37e-4,395,416,407,0,20.80235337,3.86256397,10,28,16,9,22,14,0,17,7,0,14,3,-1.831632361,2.528251211,0.453624176,-1.72096812,3.603139465,0.42185591,-2.084174863,2.029634383,0.14238992,-2.416274785,2,0.04856405
1712,-7.12e-4,0.001233652,8.87e-5,-0.001252543,0.001578652,5.3e-5,291,309,297,0,14.7448149,3.042277358,9,28,17,6,27,11,2,16,5,0,10,3,-1.533816411,2.297395365,-0.339087472,-1.30493793,2.384450158,0.100921917,-2.329223111,2.499591419,0.109386765,-1.849000654,1.988269694,0.043588973
1735,-0.001289789,0.001657918,5.53e-5,-0.001533914,0.001754975,-4.09e-6,288,322,296,0,24.35782398,3.069340576,15,46,30,7,35,19,0,26,6,0,18,3,-1.376346332,3.287461726,-0.232390222,-1.28271312,2.83624195,-0.017837185,-1.697056275,2.165807308,0.001215983,-1.849000654,1.763834207,0
1863,-0.001624452,0.001681712,2.2e-5,-0.00131767,0.001992506,1.55e-4,514,555,530,0,17.14542736,5.554945001,29,60,40,17,54,32,3,23,10,1,13,4,-1.25517636,1.315205167,0.054769353,-1.528859245,1.797347471,-0.024514823,-1.516015707,1.854910364,0.085585168,-1.849000654,1.539600718,0.035693678
1971,-0.001372351,0.002309847,9.96e-5,-0.001974418,0.002657627,4.53e-5,490,516,496,0,24.91047262,2.768667974,6,43,17,4,32,12,0,20,5,0,16,2,-1.920303348,3.555232494,0.077973106,-1.852259676,6.682531466,0.218769258,-2.487632881,2.300008853,0.140844828,-2.666666667,2.666666667,0.0494342
