NLAID,area,perimeter,SDI,bbox_lw_rat,dist_pole
NLA06608-0079,1309081.03503418,6588.21065595199,1.624,2.208,372.33978969540675
NLA06608-1119,499033.569335938,4682.86892584573,1.87,3.549,205.3760430225897
NLA06608-1439,1585815.46313477,11136.4956599806,2.495,1.589,314.8724882568778
NLA06608-2429,1134050.62084961,7566.81768876285,2.004,2.198,307.6210695276407
NLA06608-2463,13319712.6530762,52843.5025270514,4.085,3.173,797.084308507852
NLA06608-1321,4717496.0402832,13542.0340661846,1.759,3.012,679.9527230478874
NLA06608-0169,698244.336425781,6270.36569473426,2.117,2.368,221.98519296297647
NLA06608-1284,62230801.9505615,271893.22925368,9.723,1.633,1052.4850776992866
NLA06608-2372,1051886.38867188,7881.70933539951,2.168,1.176,290.9585811320063
NLA06608-0132,883806.00378418,4690.12762467789,1.407,2.239,353.77713525927624
NLA06608-0068,500988.76574707,3228.83601738248,1.287,2.079,267.12859308312414
NLA06608-0004,653861.917236328,6011.15246899939,2.097,1.229,274.8714229982787
NLA06608-1562,1341906.84472656,8417.96760102875,2.05,2.274,332.06098640718665
NLA06608-0090,85286.2583007813,1385.54426375868,1.338,3.148,91.47058057001075
NLA06608-0927,4529225.62353516,12585.6786168023,1.668,1.565,736.3862825754615
NLA06608-1183,109588.957763672,1677.03759523891,1.429,2.112,114.80001795944926
NLA06608-0671,58322.470703125,1295.51715463442,1.513,2.284,71.68724249695285
NLA06608-2345,967005.84765625,5070.12196101401,1.454,1.526,367.9898905131091
NLA06608-0637,53766699.0366211,139975.41388004,5.385,1.374,1814.8217394686462
NLA06608-0237,722840.317382813,5820.39069750621,1.931,3.379,216.0585504737696
NLA06608-2477,818523.251708984,4749.17424376729,1.481,2.421,292.3386312299503
NLA06608-0733,1850144.28491211,7723.55424896546,1.602,3.428,374.3986507544376
NLA06608-1261,2762341.45922852,16355.6712940556,2.776,5.94,387.8720593309451
NLA06608-2797,235003.200195313,3751.12400200303,2.183,2.664,191.1141715091303
NLA06608-0895,5292329.90332031,25911.7626625528,3.177,3.028,553.8825672795617
NLA06608-0127,358599.519897461,2788.30513884041,1.314,2.886,203.45120903373328
NLA06608-1151,568455.88671875,4607.1986523318,1.724,2.656,227.48152348267874
NLA06608-0809,613720.377075195,8990.31921753013,3.237,1.728,157.71641691132416
NLA06608-0873,493828.053222656,3404.52536023945,1.367,1.883,228.99342048468895
NLA06608-1129,1184056.77172852,23670.6978189779,6.136,1.903,114.89582121955542
NLA06608-0836,1109902.60778809,4494.94124010387,1.204,1.409,433.2606291320904
NLA06608-0617,3485464.34912109,21140.785580407,3.194,5.321,325.71884969229217
NLA06608-1641,814525.765625,4683.70776176967,1.464,2.187,272.9617354997277
NLA06608-0061,5723283.38305664,23933.0990830866,2.822,4.203,636.168842359953
NLA06608-0130,204717.520141602,4357.20108127427,2.717,2.173,86.07091356932115
NLA06608-0834,3734884.16345215,24147.279328482,3.525,1.811,506.0992709162405
NLA06608-1602,8871430.7947998,43827.4182958887,4.151,3.583,514.1305380921723
NLA06608-0569,1191797.43261719,9130.23223341426,2.359,1.727,394.03086182597116
NLA06608-1593,614594.450439453,5203.09184389218,1.872,2.484,198.18056021677984
NLA06608-0925,611828286.261719,1152105.63700055,13.139,1.154,3455.1986066631534
NLA06608-1577,529980.712402344,4523.54337822486,1.753,2.16,241.18918497931645
NLA06608-2457,831015.929199219,7154.62974868363,2.214,1.238,241.39948338077014
NLA06608-2217,241383.415649414,5230.72974953828,3.003,2.449,87.82035586778694
NLA06608-0877,550065.559570313,10512.5613705135,3.998,1.168,106.58182802018524
NLA06608-0770,149478.240722656,4284.97374790109,3.126,2.064,85.76227840902116
NLA06608-NV:4,1850144.28491211,7723.55424896546,1.602,3.428,374.3986507544376
NLA06608-2322,259655.320800781,3160.53864697076,1.75,2.584,139.75144960322365
NLA06608-0241,1702223.39770508,17003.6945713083,3.676,3.749,187.63382447816173
NLA06608-1521,614751.137207031,5862.20881466379,2.109,2.914,165.50721327308705
NLA06608-0497,342263.175537109,3639.09588228522,1.755,2.082,205.010623036464
NLA06608-0962,698245.379882813,6892.83997298245,2.327,2.49,250.31997775440098
NLA06608-1170,1438263.31054688,13228.8442381372,3.112,1.66,279.5640663946142
NLA06608-1874,5366412.23339844,17483.9346652758,2.129,3.201,596.2334725824837
NLA06608-0850,4201830.15112305,12131.6801586252,1.67,3.145,616.568726398523
NLA06608-2685,263501.323730469,2125.0129775154,1.168,1.569,196.89211779722743
NLA06608-2801,501935.746337891,6513.119282414,2.593,4.778,122.13486727141189
NLA06608-0105,9065111.12768555,30368.501911255298,2.845,3.989,681.0121552709635
NLA06608-0425,1443153.43286133,6780.69275181043,1.592,2.207,433.8008280342488
NLA06608-0825,314138.011230469,3006.52909623545,1.513,2.936,182.59625697366403
NLA06608-NV:2,43798.9235839844,827.086137951669,1.115,1.664,85.66435331676256
NLA06608-0889,2333336.71948242,11225.0872389572,2.073,2.665,419.92967643004044
NLA06608-1529,45669230.4138184,160515.121700629,6.7,2.447,1265.4989313433548
NLA06608-1862,1003275.15576172,7006.4920390699,1.973,1.048,272.8941105668694
NLA06608-0905,1409359.26855469,6405.80426173922,1.522,2.992,359.2744397921062
NLA06608-0713,3858957.06933594,21294.0762558073,3.058,2.039,567.4436658603188
NLA06608-0137,1160370.30102539,6076.07842130313,1.591,3.331,316.51808676637
NLA06608-2185,7749356.7824707,18454.7931694065,1.87,1.61,951.4533534960882
NLA06608-0797,826885.872802734,3768.59841399582,1.169,1.015,396.73005419652355
NLA06608-3313,523219.067626953,5605.57486494337,2.186,1.791,232.2203875161632
NLA06608-1893,8817685.77514648,37478.833268095,3.56,1.774,500.57394735173176
NLA06608-1810,39876057.6091309,29887.4210791809,1.335,1.689,2484.6071242700627
NLA06608-1753,1813689.48706055,9441.10699455079,1.978,5.899,313.44325862196735
NLA06608-NV:3,48261.3210449219,831.868116837627,1.068,1.267,102.15804627972456
NLA06608-2037,297043.015136719,3538.73673536238,1.832,1.059,148.79452317901058
NLA06608-0073,1522447.0625,4905.57134400239,1.122,1.439,549.1610084197307
NLA06608-0585,1641224.55444336,15105.7620543743,3.326,1.414,191.86179461411
NLA06608-2889,143784255.533936,55399.101039538204,1.303,2.468,4260.40788340041
NLA06608-0065,895225.909179688,7365.62522888233,2.196,3.933,231.08453505485335
NLA06608-0929,11270671.5541992,28051.5945317366,2.357,1.016,922.0188637181515
NLA06608-1953,2564081.01757813,15170.8225113852,2.673,4.193,322.09943768030416
NLA06608-1153,27926378.8347168,35189.2620603724,1.878,5.119,1134.0453815637627
NLA06608-1857,1509849.7434082,7114.4457455576,1.633,2.897,328.80641450287976
NLA06608-0129,11389742.2958984,25756.2918940046,2.153,2.078,864.8369597008547
NLA06608-1089,6040886.51757813,11394.4352206616,1.308,1.046,1022.187477181957
NLA06608-2881,13358419.1240234,26063.1838609212,2.012,3.736,867.2669965647459
NLA06608-2049,820172.245117188,6594.26603886249,2.054,3.604,237.82237477047317
NLA06608-1537,174059.897460938,1555.97871046349,1.052,1.027,212.89362674346074
NLA06608-2497,544878.30859375,3420.5432284641,1.307,2.158,295.66355395478473
NLA06608-3329,705007.137695313,3805.85170856197,1.279,1.574,338.9559392926684
NLA06608-1217,1945543.58203125,8051.29008441254,1.628,2.683,542.8379492489323
NLA06608-1793,2017725.78613281,9447.23717361486,1.876,1.719,435.67764544127044
NLA06608-0961,919321.417480469,5703.202349388,1.678,2.598,297.72716859823333
NLA06608-0769,3995962.1640625,16103.7656824679,2.273,1.883,605.2833716340862
NLA06608-2241,1203693.57617188,9393.79573131165,2.415,2.351,261.8702333409944
NLA06608-3265,282065.411132813,3021.91810388004,1.605,2.808,182.1490817932108
NLA06608-0641,270003.460449219,2918.36489578185,1.584,3.987,156.7746120601835
NLA06608-0449,481924.559570313,2937.00572908667,1.193,1.014,309.3080077132135
NLA06608-R10RAINYL,219599.33203125,1978.46458247563,1.191,1.986,172.3775823847233
NLA06608-1041,751873.528320313,5935.97270347516,1.931,3.932,235.46697745875383
NLA06608-0785,509457.270996094,6023.44943519684,2.381,5.679,120.95474441544494
NLA06608-1057,18163224.8227539,32415.7762439206,2.146,3.484,932.9707217958826
NLA06608-0033,151645.459960938,1777.96180581944,1.288,1.539,153.5922879224309
NLA06608-2250,11476021.6621094,22602.3180733547,1.882,1.234,1386.4300771605926
NLA06608-0906,1857625.82006836,6066.24529899434,1.256,2.337,506.94602464648386
NLA06608-0650,24591509.3259277,32646.3384896543,1.857,1.654,2106.965453539146
NLA06608-1930,1441653.87988281,19364.3806082186,4.55,2.375,167.66202051509472
NLA06608-0277,33955488.8532715,65964.3545226214,3.193,2.606,1321.4513354416385
NLA06608-1989,3930367.1315918,17502.3390349589,2.49,1.52,592.149446691212
NLA06608-0837,812625.733642578,8810.76982166728,2.757,2.008,296.2366919904789
NLA06608-2005,566405.03515625,4915.45593759279,1.842,2.396,206.7424271444183
NLA06608-2453,476228.92578125,4670.71297600454,1.909,2.464,209.15951245302475
NLA06608-0085,334235.217041016,2786.71694231129,1.36,2.016,211.62928030516983
NLA06608-R10BULLTR,279385.372802734,2222.82991115125,1.186,1.932,210.5724176888538
NLA06608-0561,20184225.2148438,39899.9832571448,2.505,2.177,1187.789660328049
NLA06608-3121,2114297.58935547,7466.15805421348,1.448,1.897,581.3000839325297
NLA06608-0049,128905.020507813,1956.48923810444,1.537,1.483,117.24159570576053
NLA06608-0625,67956.7661132813,1335.44209994347,1.445,3.758,77.5972438271945
NLA06608-1073,243011.486083984,3086.85536012539,1.766,1.51,186.5873243517775
NLA06608-R10YELLOW,791030.143066406,4863.90530180131,1.543,1.737,389.6082769058103
NLA06608-0005,194875.510742188,1962.20083345721,1.254,1.31,173.78416127568647
NLA06608-1329,1481472.98120117,8405.33478159791,1.948,5.77,260.80478397214637
NLA06608-2673,127252.865234375,1751.28443255867,1.385,2.424,123.38421802602781
NLA06608-1894,328983.670410156,3069.53271875798,1.51,1.05,221.96522854723693
NLA06608-0406,1418721.12548828,8923.07179221934,2.113,1.659,365.4302637480723
NLA06608-0086,1013084.11328125,8995.28972266445,2.521,8.242,201.51325643616724
NLA06608-R10COUNCI,186149.874023438,1881.02118253277,1.23,2.334,159.0047835000593
NLA06608-0721,840329.098144531,4747.82095291115,1.461,2.738,320.00244460889354
NLA06608-0934,24437023.1411133,35510.6358300987,2.026,2.181,1629.8781352361764
NLA06608-1958,10621116.2504883,48045.7801446101,4.159,2.176,573.5077273547946
NLA06608-0849,30361759.0131836,50000.8950864458,2.56,2.37,1658.428985264839
NLA06608-0658,605598.3671875,3740.28958631872,1.356,2.377,268.53415338695913
NLA06608-2450,144842.135742188,1894.19542590619,1.404,2.027,123.7796226628315
NLA06608-3153,738857.410644531,6280.68117181204,2.061,3.318,208.98483304269487
NLA06608-0193,814336.37890625,12325.3251819083,3.853,9.245,126.00636059160063
NLA06608-0081,100070.891601563,1610.51779806784,1.436,2.091,115.57248731692124
NLA06608-0209,19343311.5415039,31379.2945913699,2.013,2.816,1100.8959491526382
NLA06608-1873,15518594.2236328,34964.0326179578,2.504,2.416,845.1342297784876
NLA06608-1617,932477.377441406,4145.80095292067,1.211,2.055,346.6702450842972
NLA06608-2257,71849.9692382813,1082.42063028679,1.139,1.843,109.2444470852291
NLA06608-1445,2731140.48876953,7617.74817242034,1.3,1.496,637.3880365979253
NLA06608-2438,270548.395507813,3724.42440513795,2.02,1.915,137.0149998040667
NLA06608-0677,898367.925292969,3884.89975489602,1.156,1.867,365.1289190048475
NLA06608-2177,429723.151367188,5291.46745337796,2.277,5.077,166.13392703348916
NLA06608-1281,62331.7646484375,1018.03120645185,1.15,2.225,88.81413761663941
NLA06608-2305,393295.678710938,3231.70068016576,1.454,3.81,173.37345491484095
NLA06608-2753,496451.487304688,3906.76558847923,1.564,3.086,193.49193770345033
NLA06608-2833,766526.541992188,4397.96802394883,1.417,3.325,275.5059708069057
NLA06608-1297,2192837.36083984,18881.8689013901,3.597,3.107,282.28462617913215
NLA06608-2954,191482.833251953,3118.31206496991,2.01,1.036,135.56430179471275
NLA06608-0597,35711587.1809082,39980.9493677349,1.887,3.229,1747.381840085594
NLA06608-0678,1021567.42675781,8624.83972308034,2.407,2.191,319.08320877443856
NLA06608-2726,408669.063476563,2309.86069136385,1.019,1.08,330.76324007940593
NLA06608-2134,318114.824707031,4715.53879910302,2.358,1.312,90.85784561791195
NLA06608-1446,277298.12109375,2321.68640739477,1.244,1.534,206.34053846493424
NLA06608-1638,907467.753417969,5599.5977292707,1.658,1.371,285.0086187655008
NLA06608-2193,176229.198730469,4368.51750283031,2.936,11.932,65.50678703711182
NLA06608-1426,1322597.87646484,12521.0462875679,3.071,1.918,260.552745537627
NLA06608-0593,103146.877441406,1329.26222076751,1.168,1.813,134.70106455903343
NLA06608-1489,222458.738769531,2041.03717831901,1.221,1.431,168.12392877292038
NLA06608-R10ULAKE,64733.6640625,1946.54499091224,2.158,1.498,65.4169625245676
NLA06608-0337,518524.299316406,4140.34900660999,1.622,1.322,223.52436982369005
NLA06608-1425,145457.836914063,1575.53791158356,1.165,1.014,169.61346769307815
NLA06608-2513,4414862.22216797,17470.3073442806,2.346,2.82,595.4078130519846
NLA06608-0402,74510.982421875,1207.55308778073,1.248,1.798,110.12477103537287
NLA06608-1266,137560.855957031,2660.0565012686,2.023,2.715,101.86908485240623
NLA06608-R10CAPEHO,134987.686035156,2182.09106624676,1.675,1.66,129.5745509166903
NLA06608-R10CHARLT,524327.096679688,4094.64643339322,1.595,1.255,200.62874103811214
NLA06608-R10SQUAWL,178403.541503906,2566.20864092277,1.714,3.174,107.76104065265909
NLA06608-R10FISHLA,69735.4057617188,1111.44342820859,1.187,2.226,101.74136742617458
NLA06608-0933,7167881.69287109,14757.5098823315,1.555,1.523,1051.1834314423768
NLA06608-R10DEERLA,209108.356933594,1886.14117334386,1.164,1.875,187.65666914386955
NLA06608-1190,32302773.4375,44536.59023295,2.211,1.072,1852.645328602526
NLA06608-0870,636915.966796875,6143.98205732689,2.172,6.99,170.60178179865434
NLA06608-2481,59328.29296875,1052.80108570036,1.219,1.768,96.69681037724472
NLA06608-0614,526617.892089844,7413.00773627401,2.882,3.343,117.70744256371225
NLA06608-2082,2564946.84423828,16846.6955779271,2.967,1.033,309.19008861582694
NLA06608-0306,1078297.64306641,11282.900937924,3.065,4.872,156.87258861219485
NLA06608-0881,9118178.48095703,25124.0808110927,2.347,3.454,778.0533733089004
NLA06608-3157,23318718.5800781,148420.385781294,8.67,2.194,509.09049584598586
NLA06608-0581,15607499.2099609,53628.317588362,3.829,2.033,1136.534622908134
NLA06608-0257,114879072.5,221562.57173632,5.831,4.888,1448.2255891103237
NLA06608-1058,4771469.80859375,11289.5695605506,1.458,2.622,621.6463093333458
NLA06608-0290,592388.527832031,4591.6635155478,1.683,1.752,218.94700769100015
NLA06608-0201,5747254.43847656,14562.0878932286,1.714,2.891,670.129243318518
NLA06608-1417,670337.306640625,5278.03012816751,1.819,1.776,232.71111873238198
NLA06608-0693,697719.677734375,9869.400293847,3.333,2.152,133.66679130999617
NLA06608-1717,22670703.3825684,135741.715965811,8.042,1.076,593.8920592617251
NLA06608-0393,4013817.42871094,48968.9824970529,6.895,1.076,269.6727969468141
NLA06608-0649,700184.571044922,5032.4296589523,1.697,2.711,300.311522718016
NLA06608-0245,1527359.19873047,8985.39415940274,2.051,1.578,335.6265286900043
NLA06608-0565,193008.165771484,2596.32356765336,1.667,2.403,141.27259235632448
NLA06608-1781,3353417.54589844,32514.2418795007,5.009,2.162,248.78102497662493
NLA06608-0501,996611.204101563,13756.5607806949,3.887,2.518,179.62496687656702
NLA06608-0885,267345.863769531,2435.48903345407,1.329,2.706,189.38529878961526
NLA06608-1397,7310212.05273438,20200.1172000194,2.108,1.756,871.3165733288646
NLA06608-0181,1188167.71240234,4627.38702567692,1.198,2.282,363.72609345289084
NLA06608-1461,19669337.3764648,41530.0582706289,2.642,2.148,1541.3001814038382
NLA06608-0373,3023386.47045898,17809.6883902254,2.889,1.586,419.66523815229345
NLA06608-1269,213691.791992188,3719.26999819868,2.27,1.02,146.06942991871537
NLA06608-1481,391839.430175781,3412.27762325105,1.538,1.052,236.36619456059003
NLA06608-1141,921620.856689453,4676.19715798438,1.374,1.972,383.1752954994993
NLA06608-0173,210446.743652344,2571.20447406217,1.581,1.448,156.3701910465683
NLA06608-R10FOURMI,2645662.45410156,10557.0929928474,1.831,2.713,507.18603198024016
NLA06608-NELP-1041,1445621.38183594,6296.27145943243,1.477,1.188,427.14809955622513
NLA06608-0229,16830269.8708496,78155.383068174,5.374,9.735,737.6744227354237
NLA06608-0279,1866832.88687134,9456.9720220792,1.953,2.277,374.02139271924636
NLA06608-0395,47683515.9616699,400219.460088633,16.35,4.209,524.9104734511858
NLA06608-0526,240490.276245117,3477.79438604081,2.001,1.733,145.672805896449
NLA06608-0529,26066387.324707,107046.560953203,5.915,2.42,668.0671517260762
NLA06608-0707,432189.890686035,6512.75092572616,2.795,1.543,130.37076530723516
NLA06608-0782,59451.0626220703,1233.86730667614,1.428,1.115,84.11532092027142
NLA06608-0871,919480.938763618,4300.43795660252,1.265,1.875,388.4205928304872
NLA06608-1270,748344.242675781,7705.84013347316,2.513,4.974,206.26235501981452
NLA06608-1288,104884761.331116,187863.254484718,5.175,1.281,3317.077273049251
NLA06608-1303,3498161.3130188,12120.5178911755,1.828,2.891,553.5565207250461
NLA06608-1358,52803826.5153809,60973.9314003106,2.367,2.886,1812.833203681943
NLA06608-1473,1577360.60546875,12178.6397995737,2.735,2.963,277.98247454021276
NLA06608-1640,206964134.584534,1390732.60974917,27.27,2.095,684.4161755409567
NLA06608-1668,116786026.316528,677393.652963931,17.682,2.648,1084.1713400797848
NLA06608-ELS:1E2-027,1257520.92675781,10051.258363724,2.528,1.788,408.10267232086443
NLA06608-1010,3822013.94042969,39291.4197239449,5.67,5.199,233.503338389812
NLA06608-1985,124899772.504883,226781.1293902,5.724,1.652,1575.1324411853484
NLA06608-0285,348524.806640625,4591.94271281371,2.194,4.405,136.80539326146288
NLA12_ME-R07,389932.590820313,2773.73536650202,1.253,2.015,254.0273505879512
NLA12_ME-R06,120640.199707031,1285.73583842019,1.044,1.005,174.50828468341484
NLA12_ME-R10,1029839.84228516,5948.07906098352,1.653,3.692,308.7512160946585
NLA12_ME-R15,874251.841796875,4811.16877777464,1.452,2.299,293.9297718174203
NLA12_ME-R03,163777.626464844,2066.63021357661,1.441,2.348,136.108495374351
NLA12_ME-R08,6255059.9609375,17652.9444083258,1.991,1.959,678.4031039335772
NLA12_ME-R11,1445623.42529297,6296.27224201624,1.477,1.188,427.14895010513715
NLA12_ME-R02,73882.8969726563,1476.29404145288,1.532,3.764,82.78112297680148
